feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_reconstruction_norm_ratio,resid_error_delta_norm,resid_change_explained_energy,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx,matched_feature
57,0.0690837949514389,0.07723891735076904,0.9999999403953552,,,,,,,,,,,,,64.79811096191406,0.8764067888259888,12.162385940551758,0.0002878688392229378,3.5833334922790527,4.875342845916748,0.7349910761517615,2.0625,0.42304717041529427,0.7265435457229614,2.643519163131714,2.264389991760254,-18.885772705078125,0.29522955417633057,0.29522955417633057,0.0,0.4469582736492157,5.747655450250022e-06,1.1789233332122744e-06,0.5820781588554382,,1.0,48,3562
58,0.07409808784723282,0.08298882097005844,1.0,,,,,,,,,,,,,58.889259338378906,0.7163732051849365,12.162871360778809,0.0002805728290695697,3.7291667461395264,4.795212745666504,0.7776853574917545,2.375,0.49528563611561593,0.7359194755554199,2.4261491298675537,2.0736942291259766,-14.884482383728027,0.2848980128765106,0.3345281481742859,0.1458333432674408,0.3343280255794525,6.668143669230631e-06,1.3905834858632464e-06,0.390186607837677,,1.0,48,3609
59,0.07268044352531433,0.08853352069854736,0.9999999403953552,,,,,,,,,,,,,59.3678092956543,0.6479519009590149,12.161982536315918,0.00025642054970376194,3.2083334922790527,5.302326202392578,0.6050803673264288,2.2708334922790527,0.4282711778410896,0.7135043144226074,2.3545799255371094,2.014861583709717,-14.845727920532227,0.29917317628860474,0.29917317628860474,0.0,0.595020592212677,6.206933448993368e-06,1.1706057304596887e-06,0.584892213344574,,1.0,48,3658
60,0.07230862230062485,0.08481971174478531,1.0,,,,,,,,,,,,,62.8675651550293,0.6942493915557861,12.161310195922852,0.00025231787003576756,3.1666667461395264,4.692989826202393,0.6747653109562283,2.0416667461395264,0.43504606176425487,0.7042903304100037,3.1150386333465576,2.486788272857666,-22.42816162109375,0.3257651627063751,0.3257651627063751,0.0,0.37574270367622375,5.982282800687244e-06,1.2747274146087132e-06,0.3324548900127411,,1.0,48,3667
61,0.0741223692893982,0.0926302969455719,1.0,,,,,,,,,,,,,57.33898162841797,0.9022427797317505,12.16186809539795,0.0002726155798882246,2.8958334922790527,4.736493110656738,0.6113876698458144,2.0625,0.4354487481476642,0.6986846923828125,2.608088493347168,2.135817527770996,-17.595853805541992,0.3040271997451782,0.3040271997451782,0.0,0.26679855585098267,5.458859050122555e-06,1.152510710152928e-06,0.37242650985717773,,1.0,48,3685
62,0.07396291196346283,0.08345674723386765,1.0,,,,,,,,,,,,,56.97092819213867,0.8300967812538147,12.162166595458984,0.0002601579762995243,3.2916667461395264,4.90924072265625,0.6705042440154487,1.9583333730697632,0.39890758667484716,0.7153785228729248,1.6420104503631592,1.5208520889282227,-8.955303192138672,0.2892816662788391,0.29872918128967285,0.0416666679084301,0.5202106237411499,5.101317128719529e-06,1.0391254791775819e-06,0.6336913108825684,,1.0,48,3694
63,0.07285436242818832,0.08271638303995132,1.0,,,,,,,,,,,,,63.98179626464844,0.7861727476119995,12.16214370727539,0.00026839011115953326,2.8125,5.041238784790039,0.5578985869319719,1.8333333730697632,0.3636672349194121,0.7088481783866882,2.824579954147339,2.339883804321289,-21.746423721313477,0.2919410467147827,0.29416781663894653,0.02083333395421505,0.6887866854667664,6.557390861416934e-06,1.3007499006382697e-06,0.9174639582633972,,1.0,48,3742
64,0.07061507552862167,0.0873289480805397,0.9999999403953552,,,,,,,,,,,,,57.04905700683594,0.6823329925537109,12.160017013549805,0.00025755062233656645,3.6666667461395264,5.0891265869140625,0.7204903781255736,2.1041667461395264,0.41346323501078713,0.6998084783554077,2.3955821990966797,1.9955291748046875,-16.342987060546875,0.3254244327545166,0.3371788263320923,0.0625,0.7628366351127625,5.675476131727919e-06,1.1152161424259727e-06,1.1843960285186768,,1.0,48,3778
65,0.07421616464853287,0.09058074653148651,0.9999999403953552,,,,,,,,,,,,,60.629150390625,0.6622415781021118,12.164709091186523,0.0002442619879730046,3.0208334922790527,4.742897033691406,0.636917366000408,2.0416667461395264,0.4304682828515487,0.710814893245697,2.400275468826294,2.0542867183685303,-16.11754035949707,0.3991273045539856,0.41143321990966797,0.1041666716337204,0.45699286460876465,5.169096766621806e-06,1.089860631382942e-06,0.5739765167236328,,1.0,48,3805
66,0.07295846939086914,0.07986388355493546,0.9999999403953552,,,,,,,,,,,,,60.13844680786133,0.7627334594726562,12.163919448852539,0.00028968200786039233,2.7916667461395264,5.601535797119141,0.49837523891064356,2.0208334922790527,0.3607641835852806,0.7071601152420044,1.9061927795410156,1.6827449798583984,-12.112290382385254,0.30708932876586914,0.3666270971298218,0.25,0.6843510866165161,5.998617325531086e-06,1.0708879728854512e-06,0.9145594835281372,,1.0,48,3915
67,0.07206406444311142,0.08337821066379547,1.0,,,,,,,,,,,,,67.86465454101562,0.8230317831039429,12.163156509399414,0.00026371388230472803,3.125,5.2157464027404785,0.5991472270136787,1.9583333730697632,0.37546560321378963,0.6966032385826111,2.068798065185547,1.750177264213562,-13.920307159423828,0.38127490878105164,0.4517087936401367,0.1458333432674408,0.41289326548576355,6.071642019378487e-06,1.164098393385713e-06,0.3967200517654419,,1.0,48,4062
68,0.07291159778833389,0.08130290359258652,1.0,,,,,,,,,,,,,61.45659255981445,0.7415552735328674,12.165109634399414,0.00026196480030193925,3.7916667461395264,5.2658162117004395,0.7200529958706231,2.6458334922790527,0.502454582705634,0.7159499526023865,1.9472483396530151,1.695427656173706,-11.80808162689209,0.30426329374313354,0.3652068078517914,0.125,0.4178205728530884,7.599374839628581e-06,1.4431523090972187e-06,0.4634420871734619,,1.0,48,4078
69,0.07273809611797333,0.08294018357992172,1.0,,,,,,,,,,,,,60.09271240234375,0.9577431678771973,12.15783977508545,0.00035399128682911396,3.4166667461395264,5.3857879638671875,0.6343856762868885,1.7916667461395264,0.33266566653440793,0.7110216617584229,2.056370258331299,1.8242157697677612,-14.005136489868164,0.2518453598022461,0.3189830780029297,0.2083333432674408,0.6385238766670227,3.86153305953485e-06,7.169857183891574e-07,0.7587884664535522,,1.0,48,4230
70,0.07102196663618088,0.08035411685705185,0.9999999403953552,,,,,,,,,,,,,61.159767150878906,0.6887657642364502,12.166787147521973,0.00024579267483204603,3.5,4.439395427703857,0.7883956383507635,2.3541667461395264,0.530289941316232,0.713528037071228,2.3806352615356445,2.0081515312194824,-15.651552200317383,0.32885152101516724,0.3352745473384857,0.0833333358168602,0.49009138345718384,4.13745510741137e-06,9.319861601586326e-07,0.6366509199142456,,1.0,48,4234
71,0.06819545477628708,0.07932128012180328,1.0,,,,,,,,,,,,,57.72076416015625,0.7641339302062988,12.161686897277832,0.00028390937950462103,2.9166667461395264,5.1228346824646,0.5693462548049381,1.9583333730697632,0.3822753398524377,0.6892437934875488,2.118881940841675,1.7403801679611206,-12.856736183166504,0.36367902159690857,0.43412327766418457,0.2291666716337204,0.46380993723869324,5.37510049980483e-06,1.049243401843768e-06,0.44150012731552124,,1.0,48,4263
72,0.07299542427062988,0.0893627405166626,1.0,,,,,,,,,,,,,59.630313873291016,0.672360897064209,12.162988662719727,0.00025262965937145054,3.0833334922790527,4.992999076843262,0.6175313551335812,2.2916667461395264,0.45897599945054135,0.7074402570724487,1.9201774597167969,1.7027387619018555,-11.209579467773438,0.2962804436683655,0.31612467765808105,0.125,0.5221335291862488,7.194108093244722e-06,1.4408390564703816e-06,0.6908556818962097,,1.0,48,4317
73,0.07116013020277023,0.07910999655723572,1.0,,,,,,,,,,,,,59.97624588012695,0.8394105434417725,12.16261100769043,0.0002819244400598109,2.6458334922790527,16.146957397460938,0.16385956967078558,1.8125,0.11225024964532995,0.7200073003768921,1.3900866508483887,1.4029486179351807,-8.047394752502441,0.2122693955898285,0.42767661809921265,0.3125,0.9964893460273743,4.580686436383985e-06,2.8368728056887125e-07,4.163217544555664,,1.0,48,4371
74,0.07089268416166306,0.07893487066030502,1.0,,,,,,,,,,,,,59.83552551269531,0.8533415198326111,12.163650512695312,0.00027333697653375566,3.8125,6.526313781738281,0.5841735659150006,2.4583334922790527,0.376680247185031,0.7265396118164062,2.323352813720703,1.9455655813217163,-13.488837242126465,0.4476274847984314,0.5145363807678223,0.1041666716337204,0.8268745541572571,5.747027898905799e-06,8.805932540634214e-07,1.1497005224227905,,1.0,48,4416
75,0.07139506191015244,0.08064235746860504,0.9999999403953552,,,,,,,,,,,,,64.11643981933594,0.7119104862213135,12.16175651550293,0.00025364625616930425,3.1666667461395264,4.413071632385254,0.7175652250295106,2.0625,0.4673615493097284,0.7175924181938171,1.7740631103515625,1.6243340969085693,-11.144440650939941,0.3444741666316986,0.36537957191467285,0.1458333432674408,0.38803696632385254,4.4986113607592415e-06,1.0193832607548048e-06,0.46291103959083557,,1.0,48,4497
76,0.07222919911146164,0.08064664900302887,1.0,,,,,,,,,,,,,72.7043685913086,1.1159743070602417,12.170055389404297,0.00027813241467811167,3.0625,4.489424705505371,0.6821586715604957,1.7083333730697632,0.3805238936671772,0.7039129137992859,2.1731555461883545,1.8633909225463867,-13.194267272949219,0.3938291668891907,0.4302710294723511,0.1041666716337204,0.25320082902908325,5.834289822814753e-06,1.2995629044996674e-06,0.2718769311904907,,1.0,48,4593
77,0.0700233206152916,0.08133174479007721,1.0,,,,,,,,,,,,,78.22384643554688,0.8690854907035828,12.165095329284668,0.0002426685532554984,3.3541667461395264,4.734210968017578,0.7084954096287579,1.6041667461395264,0.33884563945041196,0.708366870880127,2.21966552734375,1.8315318822860718,-12.925013542175293,0.3136424720287323,0.3136424720287323,0.0,0.6215975880622864,5.713596237910679e-06,1.2068740207060253e-06,0.7910309433937073,,1.0,48,4749
78,0.06933774799108505,0.08197170495986938,1.0,,,,,,,,,,,,,57.317867279052734,0.6431188583374023,12.159607887268066,0.00025213698972947896,3.2083334922790527,6.326335906982422,0.5071392879512767,2.0833334922790527,0.32931123475226004,0.7143487930297852,1.4154107570648193,1.3985308408737183,-9.251489639282227,0.31275469064712524,0.313135027885437,0.02083333395421505,0.856163501739502,4.821210950467503e-06,7.620858287852594e-07,1.3894591331481934,,1.0,48,4760
79,0.07019264996051788,0.07628572732210159,1.0,,,,,,,,,,,,,72.04808044433594,0.9278469681739807,12.176525115966797,0.00025763793382793665,4.1666669845581055,6.03064489364624,0.6909156568046082,2.4375,0.4041856283937796,0.7161122560501099,2.407768726348877,2.032106399536133,-17.440555572509766,0.472068727016449,0.5540416836738586,0.1041666716337204,0.659758985042572,9.23691550269723e-06,1.5316629730781228e-06,0.694532036781311,,1.0,48,4787
80,0.07493821531534195,0.084225594997406,1.0,,,,,,,,,,,,,62.090476989746094,0.8066005110740662,12.159759521484375,0.00027711736038327217,4.875,5.187088966369629,0.9398335024150568,3.1458334922790527,0.6064737864745049,0.7605577707290649,3.199279546737671,2.6750144958496094,-20.415042877197266,0.3172106444835663,0.32430315017700195,0.02083333395421505,0.20031866431236267,8.498565875925124e-06,1.6384075759334963e-06,0.2818564772605896,,1.0,48,4822
81,0.0745253786444664,0.0930667594075203,0.9999999403953552,,,,,,,,,,,,,58.91877365112305,0.739478588104248,12.163759231567383,0.0002638394944369793,2.7916667461395264,8.513345718383789,0.3279165248548538,2.0,0.23492526484997908,0.7147358655929565,1.6865901947021484,1.5799840688705444,-10.158940315246582,0.23280975222587585,0.38803476095199585,0.3125,0.9742418527603149,5.750818672822788e-06,6.755062999085494e-07,2.8787479400634766,,1.0,48,4887
82,0.0741952583193779,0.08294524997472763,1.0,,,,,,,,,,,,,56.371795654296875,0.7889736890792847,12.162604331970215,0.00029335106955841184,2.9166667461395264,5.649645805358887,0.5162565657143321,2.0416667461395264,0.36137960022009485,0.7187356948852539,1.8157199621200562,1.6383919715881348,-10.213441848754883,0.28105586767196655,0.3006839454174042,0.0833333358168602,0.33779025077819824,1.1429603546275757e-05,2.023065501770699e-06,0.4708329141139984,,1.0,48,4976
83,0.07232093065977097,0.08044645190238953,1.0,,,,,,,,,,,,,60.59526062011719,0.7795303463935852,12.164287567138672,0.0002485469449311495,2.7916667461395264,4.448484897613525,0.6275545054365868,1.875,0.42149182001066504,0.6908540725708008,2.1413393020629883,1.800457239151001,-14.610843658447266,0.3798060119152069,0.3977418839931488,0.0625,0.27988332509994507,5.21087167726364e-06,1.1713812197823352e-06,0.30672574043273926,,1.0,48,5081
84,0.07011623680591583,0.07541938871145248,1.0,,,,,,,,,,,,,56.272918701171875,0.7315078973770142,12.160284042358398,0.00026994216023012996,3.5625,4.619528770446777,0.771182553311304,2.5416667461395264,0.5502004353555969,0.7243425846099854,2.8125789165496826,2.360722541809082,-18.900447845458984,0.3308448791503906,0.42024606466293335,0.1458333432674408,0.6517648100852966,3.933039806724992e-06,8.513941559088216e-07,0.7825628519058228,,1.0,48,5089
85,0.07266067713499069,0.07839949429035187,0.9999999403953552,,,,,,,,,,,,,58.762271881103516,0.7739145755767822,12.160187721252441,0.0002937217359431088,3.3333334922790527,5.619671821594238,0.5931544745262151,2.2083334922790527,0.3929648489194027,0.7264330387115479,2.9733312129974365,2.457834482192993,-20.915830612182617,0.356442928314209,0.364484965801239,0.0416666679084301,0.635220468044281,7.269281013577711e-06,1.293541906256739e-06,0.813186764717102,,1.0,48,5154
86,0.07337367534637451,0.08006776869297028,1.0,,,,,,,,,,,,,59.16064453125,0.7677901983261108,12.163375854492188,0.00028446450596675277,2.375,4.473147869110107,0.5309460058522556,1.6875,0.37725110942133955,0.7058361768722534,1.6549161672592163,1.5341123342514038,-9.481947898864746,0.3973167836666107,0.419386625289917,0.0416666679084301,0.16696412861347198,5.337696165952366e-06,1.1932751409538136e-06,0.21998076140880585,,1.0,48,5286
87,0.07052230089902878,0.08337682485580444,1.0,,,,,,,,,,,,,75.3788070678711,0.8225291967391968,12.17175579071045,0.0002472671330906451,4.1041669845581055,5.600472927093506,0.7328250722140008,2.8541667461395264,0.5096295934644337,0.7382241487503052,2.5976357460021973,2.1953043937683105,-15.477815628051758,0.4579486846923828,0.5215473175048828,0.125,0.551455020904541,6.44583406028687e-06,1.150944595695535e-06,0.6742005348205566,,1.0,48,5336
88,0.07044022530317307,0.0807543396949768,1.0000001192092896,,,,,,,,,,,,,85.20710754394531,0.8914731740951538,12.178391456604004,0.00023276361753232777,2.5625,4.641269207000732,0.5521119073665655,1.8541667461395264,0.3994956248923911,0.6933190226554871,0.8745144605636597,1.0014078617095947,-3.9081311225891113,0.32423874735832214,0.32423874735832214,0.0,0.4232805073261261,4.501778676058166e-06,9.69945604441212e-07,0.4165065586566925,,1.0,48,5407
89,0.07089939713478088,0.08457383513450623,1.0,,,,,,,,,,,,,60.44807434082031,0.6157261729240417,12.166756629943848,0.00022916744637768716,4.145833492279053,4.77128791809082,0.8689128710658138,2.8125,0.5894634828976653,0.736003577709198,1.9433597326278687,1.8283593654632568,-13.6515474319458,0.360160768032074,0.4060804843902588,0.1041666716337204,0.3229089677333832,7.5706025199906435e-06,1.5866999925573428e-06,0.39706626534461975,,1.0,48,5417
90,0.07206178456544876,0.10304079949855804,1.0,,,,,,,,,,,,,66.8214340209961,0.7764149904251099,12.16724967956543,0.0002570863289292902,3.1458334922790527,5.978294372558594,0.5262091979707257,2.0625,0.3449980660064602,0.7150256037712097,2.6984291076660156,2.2581238746643066,-18.328523635864258,0.3926052749156952,0.4682348668575287,0.1041666716337204,0.7992017865180969,4.985614395991433e-06,8.339526421677628e-07,1.1659200191497803,,1.0,48,5614
91,0.07343894243240356,0.09180118143558502,1.0,,,,,,,,,,,,,75.9949951171875,1.0079224109649658,12.17751693725586,0.0002825168485287577,3.7916667461395264,4.96339225769043,0.7639264723889874,2.0,0.40295021874840486,0.7261015176773071,2.454808235168457,2.0273587703704834,-14.446880340576172,0.3223257064819336,0.3587885797023773,0.125,0.3493404686450958,7.032076609903015e-06,1.4167884041079806e-06,0.33623483777046204,,1.0,48,5632
92,0.07057180255651474,0.08063539862632751,1.0,,,,,,,,,,,,,63.70621109008789,0.8400241732597351,12.165858268737793,0.00025602284586057067,2.8333334922790527,4.988154888153076,0.5680123312385764,1.9791667461395264,0.39677331328911547,0.7098602056503296,2.662487268447876,2.2219817638397217,-18.90936851501465,0.43884825706481934,0.49797725677490234,0.0833333358168602,0.3943549692630768,4.577789695758838e-06,9.177320651076453e-07,0.42046329379081726,,1.0,48,5702
93,0.07446452230215073,0.08473917096853256,1.0,,,,,,,,,,,,,65.51725006103516,0.7561933398246765,12.170967102050781,0.0002268920507049188,3.3125,4.8417744636535645,0.6841499987297868,2.2916667461395264,0.47331133628994765,0.7218193411827087,2.3604183197021484,2.0239696502685547,-15.549846649169922,0.3473864495754242,0.36926358938217163,0.125,0.33183708786964417,7.756817467452493e-06,1.6020608786429616e-06,0.46328631043434143,,1.0,48,5836
94,0.07544121891260147,0.10340839624404907,1.0,,,,,,,,,,,,,65.16885375976562,1.0411349534988403,12.163126945495605,0.0002741883508861065,3.9166667461395264,6.886096000671387,0.5687789917639641,2.6666667461395264,0.38725378530984633,0.7384340167045593,1.7864563465118408,1.676717758178711,-10.352764129638672,0.2820171117782593,0.40187376737594604,0.1458333432674408,0.9396294951438904,6.530758582812268e-06,9.483978400375987e-07,2.219496726989746,,1.0,48,5864
95,0.07435200363397598,0.09224941581487656,0.9999999403953552,,,,,,,,,,,,,56.697025299072266,0.7123779058456421,12.161368370056152,0.0002530952915549278,3.8333334922790527,5.267118453979492,0.7277856988587333,2.4166667461395264,0.4588214149095956,0.7416671514511108,2.0281190872192383,1.8809521198272705,-13.620322227478027,0.3551790714263916,0.3551790714263916,0.0,0.3594275116920471,1.2654032616410404e-05,2.4024583276317354e-06,0.4130038022994995,,1.0,48,5959
96,0.07430215924978256,0.08223015815019608,1.0,,,,,,,,,,,,,64.0335693359375,0.893740177154541,12.159072875976562,0.0002963270526379347,3.3541667461395264,4.782870769500732,0.7012873441020826,2.2708334922790527,0.47478462140599526,0.7116885185241699,2.2714760303497314,1.9932937622070312,-16.717256546020508,0.34319692850112915,0.35420212149620056,0.0416666679084301,0.4229492247104645,5.79912284592865e-06,1.2124774248101265e-06,0.4828653037548065,,1.0,48,5995
97,0.07389479875564575,0.08756452053785324,1.0,,,,,,,,,,,,,63.444820404052734,0.9009724855422974,12.163945198059082,0.00030717102345079184,3.1041667461395264,4.939024925231934,0.6284978891271292,1.9791667461395264,0.40072013648309024,0.7131333351135254,2.1952059268951416,1.872328519821167,-13.768379211425781,0.3297029435634613,0.3758341670036316,0.125,0.397620290517807,4.125874511373695e-06,8.353621545706869e-07,0.36575087904930115,,1.0,48,6043
98,0.0727812647819519,0.08921389281749725,1.0,,,,,,,,,,,,,59.453582763671875,0.6051567792892456,12.163358688354492,0.00024296928313560784,4.5,5.734544277191162,0.78471797838432,3.2916667461395264,0.5740066832323337,0.7552329301834106,1.6746177673339844,1.601106882095337,-9.061320304870605,0.3575375974178314,0.3716600835323334,0.0625,0.5158769488334656,6.7097316787112504e-06,1.1700549063154494e-06,0.4929963946342468,,1.0,48,6044
99,0.07134727388620377,0.07817970961332321,1.0,,,,,,,,,,,,,78.3498764038086,0.9495014548301697,12.180026054382324,0.00024230079725384712,3.2916667461395264,4.892007350921631,0.6728662700784228,1.7708333730697632,0.36198501809615974,0.6975092887878418,1.8862384557724,1.687430739402771,-13.70995807647705,0.3204042911529541,0.32124027609825134,0.0416666679084301,0.5861411690711975,6.320683951344108e-06,1.2920430173173987e-06,0.654167115688324,,1.0,48,6066
100,0.07237328588962555,0.0835571214556694,1.0,,,,,,,,,,,,,61.1274299621582,0.8500884771347046,12.166009902954102,0.00029259221628308296,4.5625,5.980897426605225,0.7628453837171447,3.6666667461395264,0.6130629700650305,0.7926043272018433,2.3369555473327637,2.262956142425537,-13.929075241088867,0.24288377165794373,0.2865930199623108,0.125,0.7942924499511719,5.690698799298843e-06,9.514790814618786e-07,1.1891828775405884,,1.0,48,6115
101,0.07338451594114304,0.089318186044693,1.0,,,,,,,,,,,,,57.489776611328125,0.6995980143547058,12.160717010498047,0.00028221687534824014,3.5,5.121452331542969,0.6833998964726352,2.6875,0.524753491934345,0.7293455004692078,3.916163921356201,3.0399882793426514,-27.21265983581543,0.31660938262939453,0.31660938262939453,0.0,0.5231976509094238,4.9350710469298065e-06,9.63607726444837e-07,0.47602441906929016,,1.0,48,6215
102,0.07483678311109543,0.10640263557434082,1.0,,,,,,,,,,,,,60.99347686767578,0.7370497584342957,12.160951614379883,0.00027627460076473653,2.6666667461395264,5.353115081787109,0.49815232820807404,1.7708333730697632,0.3308042780149866,0.7274700999259949,2.1984643936157227,1.9546382427215576,-14.917450904846191,0.37367770075798035,0.43076345324516296,0.125,0.5531635284423828,6.070656581869116e-06,1.1340418574565823e-06,0.6337689161300659,,1.0,48,6242
103,0.07396294921636581,0.09119558334350586,1.0,,,,,,,,,,,,,61.358970642089844,0.6725451946258545,12.164896965026855,0.00023414759198203683,2.75,5.167888641357422,0.5321322082428521,1.7291667461395264,0.33459829783393946,0.7237555384635925,2.215249538421631,1.9294538497924805,-14.336653709411621,0.361709326505661,0.4259571433067322,0.125,0.6306232213973999,5.9278372646076605e-06,1.1470520486254338e-06,0.8758589625358582,,1.0,48,6258
104,0.07536711543798447,0.0880194902420044,1.0,,,,,,,,,,,,,60.0545539855957,0.8213744163513184,12.16445541381836,0.00028625456616282463,3.0208334922790527,5.529151439666748,0.5463466717774793,2.1666667461395264,0.3918624342022889,0.7253400087356567,2.878337860107422,2.394083261489868,-20.91229820251465,0.3232190012931824,0.3280934691429138,0.0416666679084301,0.6192666292190552,1.2384432011458557e-05,2.2398431520997656e-06,0.8210822343826294,,1.0,48,6277
105,0.07269163429737091,0.0833122581243515,1.0,,,,,,,,,,,,,63.40419006347656,0.7040321826934814,12.167927742004395,0.00024357644724659622,3.4791667461395264,5.736323833465576,0.6065150505933783,2.3333334922790527,0.40676460324621055,0.7093297839164734,2.5053277015686035,2.055314064025879,-14.986218452453613,0.3532746732234955,0.44014406204223633,0.125,0.692075788974762,7.1543536250828765e-06,1.2472018352367992e-06,0.7719550132751465,,1.0,48,6415
106,0.07409092038869858,0.08123082667589188,1.0,,,,,,,,,,,,,58.975643157958984,0.6512209177017212,12.162017822265625,0.0002532520447857678,3.0,6.811381816864014,0.44043926419864377,1.8541667461395264,0.27221594579042885,0.6988316774368286,2.459257125854492,2.0204854011535645,-18.746854782104492,0.21891435980796814,0.2618638873100281,0.1458333432674408,0.9168110489845276,4.168090526945889e-06,6.119302416004616e-07,1.7710075378417969,,1.0,48,6431
107,0.07356073707342148,0.08354047685861588,1.0,,,,,,,,,,,,,57.21202850341797,0.6216663718223572,12.160781860351562,0.0002467833401169628,3.9583334922790527,4.992410659790039,0.792870169161289,2.625,0.5257980910673755,0.7225697040557861,2.9607112407684326,2.3806045055389404,-18.314516067504883,0.41820859909057617,0.4317048490047455,0.02083333395421505,0.24737240374088287,5.943104952166323e-06,1.1904279005189022e-06,0.35952818393707275,,1.0,48,6499
108,0.07249527424573898,0.07786160707473755,1.0,,,,,,,,,,,,,56.581424713134766,0.6310679316520691,12.163409233093262,0.0002468675374984741,3.75,4.485195159912109,0.8360840181840925,2.5,0.5573893454560617,0.704404354095459,2.8933770656585693,2.296933650970459,-20.094772338867188,0.38679012656211853,0.40349262952804565,0.0833333358168602,0.27764245867729187,5.175957994651981e-06,1.1540095354988548e-06,0.38987281918525696,,1.0,48,6564
109,0.0724140927195549,0.08115335553884506,1.0,,,,,,,,,,,,,57.578643798828125,0.6464976072311401,12.162456512451172,0.0002445233112666756,3.5625,4.977382659912109,0.7157376147779505,2.6041667461395264,0.5232000267693926,0.7469651103019714,2.6122195720672607,2.364370822906494,-18.492984771728516,0.3302021026611328,0.33103594183921814,0.0416666679084301,0.3469540476799011,5.844502993568312e-06,1.174212107278365e-06,0.37768837809562683,,1.0,48,6585
110,0.07140474766492844,0.08478520810604095,1.0,,,,,,,,,,,,,58.35947036743164,0.6754605174064636,12.162069320678711,0.00024312466848641634,3.25,4.716662883758545,0.6890464875708316,2.1458334922790527,0.4549473940820716,0.7239829897880554,2.872718572616577,2.436891555786133,-21.942230224609375,0.4368746280670166,0.46602877974510193,0.0625,0.3041534125804901,4.9544687499292195e-06,1.050418243051747e-06,0.32100069522857666,,1.0,48,6651
111,0.07282055914402008,0.09578858315944672,1.0,,,,,,,,,,,,,58.14608383178711,0.8914309740066528,12.161436080932617,0.00031805626349523664,3.2291667461395264,4.9326701164245605,0.6546488338720886,1.9583333730697632,0.3970128394718458,0.7161016464233398,2.3225831985473633,1.9727392196655273,-13.80123233795166,0.29482924938201904,0.3023681342601776,0.0625,0.5275001525878906,5.01357044413453e-06,1.0164009178875721e-06,0.49738365411758423,,1.0,48,6687
112,0.0743604376912117,0.0914526954293251,1.0,,,,,,,,,,,,,69.15316772460938,0.990782618522644,12.160682678222656,0.00032003753585740924,2.9583334922790527,5.192394256591797,0.5697436173738122,1.8958333730697632,0.36511737663445143,0.7025275230407715,2.593533754348755,2.1411004066467285,-17.45270347595215,0.40418606996536255,0.4867267608642578,0.1458333432674408,0.4573827087879181,5.657149358739844e-06,1.0895068957182838e-06,0.4794701933860779,,1.0,48,6694
113,0.07614737004041672,0.0920155718922615,1.0,,,,,,,,,,,,,57.52850341796875,0.7436922788619995,12.164230346679688,0.00026040550437755883,3.4791667461395264,4.686306953430176,0.7424111935665703,2.4166667461395264,0.5156868222671077,0.733329713344574,2.1143202781677246,1.8692678213119507,-12.550840377807617,0.3505241870880127,0.3505241870880127,0.0,0.22467587888240814,6.1182417994132265e-06,1.3055572004047587e-06,0.2895527780056,,1.0,48,6723
114,0.07246183604001999,0.08458567410707474,0.9999999403953552,,,,,,,,,,,,,62.272613525390625,0.9282790422439575,12.155771255493164,0.00030944141326472163,3.5833334922790527,5.252689361572266,0.6821902531819559,2.3125,0.44025066711832017,0.7184059619903564,2.843679428100586,2.3284687995910645,-21.174177169799805,0.30764418840408325,0.34983426332473755,0.125,0.6096608638763428,4.926276233163662e-06,9.378579018635363e-07,0.6734850406646729,,1.0,48,6742
115,0.07168447226285934,0.08982554823160172,0.9999999403953552,,,,,,,,,,,,,67.24229431152344,0.9008291363716125,12.171398162841797,0.00030124251497909427,2.5,4.828396797180176,0.5177702040317645,1.7083333730697632,0.3538096476514415,0.7003650665283203,2.9864165782928467,2.3158020973205566,-20.37571144104004,0.3561110198497772,0.3687676191329956,0.0833333358168602,0.42187467217445374,4.402132162795169e-06,9.117171472420991e-07,0.47658771276474,,1.0,48,6759
116,0.07710059732198715,0.09201893955469131,1.0,,,,,,,,,,,,,62.58687973022461,0.7665896415710449,12.164307594299316,0.0002547030453570187,3.3541667461395264,4.217082500457764,0.7953761250394487,2.1666667461395264,0.5137833421012042,0.7240735292434692,1.9902284145355225,1.8049978017807007,-12.74203109741211,0.3866599202156067,0.3922000825405121,0.02083333395421505,0.1957542598247528,4.559993612929247e-06,1.0813147719118878e-06,0.26445692777633667,,1.0,48,6809
117,0.07228370755910873,0.09270840138196945,0.9999999403953552,,,,,,,,,,,,,57.69235610961914,0.7182210087776184,12.16199779510498,0.00025906384689733386,3.0416667461395264,4.88208532333374,0.6230261329870117,2.125,0.4352648212621348,0.7113807201385498,2.445213794708252,2.0725722312927246,-16.244365692138672,0.308724045753479,0.308724045753479,0.0,0.28126195073127747,1.1145806638523936e-05,2.283001192630323e-06,0.30634111166000366,,1.0,48,6833
