feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_w2,collateral_w2_per_effect,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_reconstruction_norm_ratio,resid_error_delta_norm,resid_change_explained_energy,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
43,0.1466442197561264,0.2041100561618805,1.0000001192092896,0.9449360966682434,0.8516426086425781,0.0048828125,0.028109438717365265,5.756813049316406,0.4761105477809906,15.799935340881348,664.8740844726562,0.03085736557841301,0.28146234154701233,6.359133720397949,81.0999984741211,71.6814956665039,1.1624871492385864,12.16935920715332,0.0003385671880096197,11.791666984558105,11.149333000183105,1.057611874520954,61.059722900390625,5.476535936689888,9.166666984558105,0.8221717815931987,1.6156713962554932,1.3776452541351318,2.974613904953003,-4.075490474700928,0.30985331535339355,0.38059794902801514,0.125,0.6817406415939331,2.8698683308903128e-05,2.5740269200580464e-06,0.8682761192321777,1.199336051940918,2.0,48
89,0.179976686835289,0.753450334072113,1.0,0.8648819327354431,0.9327532052993774,0.00390625,0.014142808504402637,3.620558977127075,0.22678734362125397,4.215417861938477,259.29888916015625,0.02555946074426174,0.27221739292144775,6.39365291595459,96.5,55.48975372314453,0.7823280096054077,12.163606643676758,0.0002857553190551698,11.541666984558105,9.075071334838867,1.271799035621029,215.25784301757812,23.71968603200002,7.7291669845581055,0.851692145533798,1.153862714767456,2.25374698638916,3.0552263259887695,-10.51261043548584,0.3559960722923279,0.480609655380249,0.1875,0.7048957347869873,1.6886580851860344e-05,1.8607656303951816e-06,0.7500643134117126,0.603426456451416,2.0,48
148,0.20590367913246155,0.2879942059516907,0.9999999403953552,1.225932240486145,0.7775681018829346,0.00244140625,0.013657565228641033,5.5941386222839355,0.32483193278312683,12.484115600585938,1099.6866455078125,0.01712392456829548,0.19047211110591888,6.1766886711120605,115.5999984741211,76.4727554321289,1.1994273662567139,12.159313201904297,0.00034661145764403045,13.791666984558105,15.614761352539062,0.8832454537310642,140.20529174804688,8.979022380989406,10.625,0.6804458776738106,2.183648109436035,1.5938228368759155,4.337329387664795,-3.9697213172912598,0.4004894196987152,0.41831469535827637,0.0625,0.5075051784515381,6.909588410053402e-05,4.425036188276308e-06,0.5748947262763977,0.5827227830886841,2.0,48
266,0.23452194035053253,0.40966933965682983,1.0,0.9729461073875427,0.7701588273048401,0.00830078125,0.04103090986609459,4.943017959594727,0.45988568663597107,7.300958633422852,141.85255432128906,0.04803864285349846,0.3683917224407196,6.782562255859375,76.23529052734375,61.308837890625,0.6608806848526001,12.166051864624023,0.00023030128795653582,17.166667938232422,13.709806442260742,1.2521451705397084,299.9787902832031,21.880599943388457,13.0625,0.9527851502123866,1.8365281820297241,2.6716747283935547,5.242845058441162,-8.752787590026855,0.3819785714149475,0.4982736110687256,0.1875,0.5713931918144226,3.915368142770603e-05,2.8558887074040058e-06,0.542023241519928,1.6824668645858765,2.0,48
293,0.21450889110565186,0.32584744691848755,1.0,1.1260790824890137,0.7869975566864014,0.013671875,0.06771737337112427,4.953042030334473,0.6344619989395142,12.069558143615723,162.25967407226562,0.07226333767175674,0.425581157207489,7.334673881530762,105.21428680419922,61.18506622314453,0.7510172724723816,12.162477493286133,0.00024399161338806152,17.604167938232422,12.350188255310059,1.4254169701752686,158.29547119140625,12.817251671866083,13.854166984558105,1.1217777969808371,1.6491527557373047,2.5082168579101562,4.554677963256836,-8.607417106628418,0.4866294860839844,0.5286762714385986,0.0833333358168602,0.29546278715133667,4.0322647691937163e-05,3.2649419446663663e-06,0.37193745374679565,2.025935649871826,2.0,48
297,0.15788093209266663,0.27121850848197937,1.0,1.090834140777588,0.8034213185310364,0.0029296875,0.01625402644276619,5.548040866851807,0.324738472700119,9.835708618164062,577.3910522460938,0.020013848319649696,0.2244921177625656,5.96728515625,76.16666412353516,79.9084701538086,1.035825490951538,12.19047737121582,0.00024210244009736925,12.5625,15.014297485351562,0.8367024833422515,150.473876953125,10.02203912635352,9.270833969116211,0.6174670491234416,1.3963401317596436,1.8632142543792725,3.1315927505493164,-6.657918930053711,0.15622815489768982,0.309221088886261,0.3541666865348816,0.9231953620910645,2.5271516278735362e-05,1.6831634171734935e-06,1.5799038410186768,0.6935051083564758,2.0,48
385,0.2249424308538437,0.26710134744644165,0.9999998807907104,1.0285500288009644,0.7538080215454102,0.013671875,0.06089751794934273,4.45421838760376,0.5353497266769409,7.7079854011535645,91.55561828613281,0.07226333767175674,0.43272414803504944,6.971729278564453,71.78571319580078,73.7228012084961,0.9710772633552551,12.164204597473145,0.0002760020433925092,18.916667938232422,11.51452922821045,1.6428520477813635,217.8680877685547,18.921145907169976,13.958333969116211,1.2122366169166607,1.7009005546569824,2.6940417289733887,4.954031467437744,-9.710817337036133,0.3082503080368042,0.3197510838508606,0.02083333395421505,0.40746480226516724,4.0685921703698114e-05,3.533442041962402e-06,0.6054069995880127,1.8142023086547852,2.0,48
454,0.2299448549747467,0.2883767783641815,1.0,1.032704472541809,0.7321827411651611,0.01171875,0.06126518175005913,5.227962017059326,0.6304359436035156,15.161635398864746,225.34747314453125,0.0637580007314682,0.40347111225128174,6.5898237228393555,62.83333206176758,72.05140686035156,0.8895854949951172,12.160419464111328,0.00027374053024686873,15.395833969116211,13.218719482421875,1.164699347613999,458.113525390625,34.65642232995833,11.104166984558105,0.8400334836459752,1.69315767288208,1.421525001525879,2.8220508098602295,-3.1613526344299316,0.2627350687980652,0.43588995933532715,0.25,0.694722592830658,2.600538937258534e-05,1.967315320329923e-06,0.7552996277809143,2.0537521839141846,2.0,48
496,0.15857231616973877,0.20336808264255524,1.0,0.9978770017623901,0.8148983120918274,0.01025390625,0.07473525404930115,7.288466453552246,0.8501434326171875,20.286725997924805,263.9930114746094,0.057165034115314484,0.3806382119655609,6.73261833190918,97.33333587646484,68.3281478881836,0.9346299171447754,12.170486450195312,0.0002870899043045938,16.83333396911621,10.055191040039062,1.674093896908186,89.08734130859375,8.859835766944245,12.4375,1.2369232904780743,1.7285785675048828,1.852231740951538,3.797711133956909,-5.3301215171813965,0.2964077889919281,0.2980162799358368,0.02083333395421505,0.31882956624031067,4.324304609326646e-05,4.300569315696738e-06,0.5557656288146973,2.805736780166626,2.0,48
504,0.13646383583545685,0.18113116919994354,1.0,1.0163564682006836,0.8185812830924988,0.00390625,0.025380700826644897,6.497459411621094,0.4238767921924591,9.72027587890625,332.6308288574219,0.02555946074426174,0.2664346694946289,6.395210266113281,93.375,57.392784118652344,0.8122414350509644,12.16099739074707,0.00028430813108570874,12.1875,11.796529769897461,1.0331428163533984,630.371826171875,53.43705631516274,9.5625,0.8106197482157435,1.5686960220336914,1.8031057119369507,3.4185314178466797,-5.980255126953125,0.3146095275878906,0.39242276549339294,0.1666666716337204,0.5572633743286133,5.1625549531308934e-05,4.376333590856893e-06,0.7195444107055664,1.0829099416732788,2.0,48
