feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_w2,collateral_w2_per_effect,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_reconstruction_norm_ratio,resid_error_delta_norm,resid_change_explained_energy,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
41,0.2741253077983856,0.506944477558136,0.3286708891391754,4.7740960121154785,0.6698861122131348,0.0029296875,0.014031126163899899,4.789290904998779,0.2978959381580353,10.39477252960205,808.6312255859375,0.020013848319649696,0.21634212136268616,4.969787120819092,33.33333206176758,1.6931804418563843,0.03769458830356598,11.444679260253906,0.0006479376461356878,2.0416667461395264,11.424636840820312,0.1787073648641121,2.5495071411132812,0.2231587029333209,1.1458333730697632,0.10029494924274025,0.3982277810573578,1.1497223377227783,0.6334561109542847,-2.108106851577759,0.38604599237442017,0.38604599237442017,0.0,0.17100200057029724,0.0001178771344712004,1.0317801433026432e-05,0.5313692688941956,0.5986613631248474,1.0,48
119,0.21592223644256592,0.3566519320011139,0.21062208712100983,5.662355899810791,0.705351710319519,0.0078125,0.031703561544418335,4.058055877685547,0.38050365447998047,6.72505521774292,180.5863037109375,0.04568839073181152,0.3547798693180084,5.897063255310059,39.5,1.0787614583969116,0.01646432653069496,11.464219093322754,0.0004816484870389104,1.7916667461395264,6.6036224365234375,0.2713157453577275,2.747107982635498,0.4160001582285717,0.9166666865348816,0.13881270377858634,0.2440982162952423,1.043403148651123,0.3668226897716522,-2.5053722858428955,0.33230122923851013,0.33230122923851013,0.0,0.15656082332134247,7.919390191091225e-05,1.1992493900465934e-05,0.4450315535068512,1.3526853322982788,1.0,48
243,0.21543581783771515,0.3069073259830475,0.18344846367835999,7.37242317199707,0.6015222072601318,0.00244140625,0.007410578429698944,3.0353729724884033,0.15042336285114288,3.4967706203460693,418.0017395019531,0.01712392456829548,0.21057483553886414,4.345691680908203,22.399999618530273,1.382007360458374,0.01799839548766613,11.476642608642578,0.0004312017117626965,1.5625,6.715926170349121,0.2326559223613704,1.3561627864837646,0.20193235453538977,0.8958333730697632,0.13338940140393177,0.1923142373561859,1.2651503086090088,0.34741052985191345,-4.309789657592773,0.3742159307003021,0.3848007619380951,0.02083333395421505,0.2276633083820343,5.8696805353974923e-05,8.73994200914871e-06,0.44319191575050354,0.3161846697330475,1.0,48
414,0.2792939841747284,0.37974369525909424,0.310523122549057,5.7688188552856445,0.5251109600067139,0.00732421875,0.03402292728424072,4.645263671875,0.4221322536468506,8.913728713989258,207.51065063476562,0.0433073565363884,0.3465281128883362,5.597095489501953,34.733333587646484,1.5550382137298584,0.02209657058119774,11.467920303344727,0.00046181463403627276,4.7291669845581055,13.698817253112793,0.34522447403488415,6.690476894378662,0.48839814166981443,3.8333334922790527,0.27982952240710457,0.40146756172180176,1.220200538635254,0.6044861078262329,-1.7390365600585938,0.32118287682533264,0.3264169991016388,0.02083333395421505,0.1919020712375641,0.000557461753487587,4.0694152114042764e-05,0.5031840801239014,1.4516448974609375,1.0,48
417,0.1638396829366684,0.2948662042617798,0.29137417674064636,4.919382572174072,0.6289779543876648,0.01611328125,0.04553760960698128,2.826091766357422,0.36250531673431396,4.104591369628906,67.05034637451172,0.08250018209218979,0.45626041293144226,4.497920036315918,29.42424201965332,1.643958330154419,0.022338733077049255,11.471412658691406,0.000441680196672678,4.0625,9.87620735168457,0.4113421125361087,1.9582769870758057,0.19828228745713425,2.5416667461395264,0.2573525092233379,0.3270263671875,1.33816659450531,0.5889040231704712,-3.3029842376708984,0.33538109064102173,0.35543012619018555,0.1458333432674408,0.3445582091808319,0.00027224101359024644,2.7565339975183616e-05,0.38495516777038574,1.1371750831604004,1.0,48
419,0.2392001897096634,0.3979329466819763,0.26164087653160095,5.377566337585449,0.6589639186859131,0.00341796875,0.010219907388091087,2.9900529384613037,0.1801501363515854,4.382307052612305,367.3589782714844,0.02282176911830902,0.2511135935783386,5.135651588439941,35.71428680419922,1.4600080251693726,0.02149532176554203,11.473520278930664,0.00044587289448827505,2.9583334922790527,8.396445274353027,0.35233165846884945,5.439833641052246,0.647873410333478,1.3541667461395264,0.16127857685954886,0.29262644052505493,1.2024633884429932,0.47410687804222107,-2.7056081295013428,0.3187943994998932,0.3187943994998932,0.0,0.2616141736507416,0.00013176171341910958,1.5692559048130835e-05,0.46598777174949646,0.4360494613647461,1.0,48
567,0.20314188301563263,0.2977457046508789,0.19860988855361938,6.2758073806762695,0.6922527551651001,0.00244140625,0.008038177154958248,3.2924373149871826,0.16890153288841248,4.789852142333984,530.6233520507812,0.01712392456829548,0.205898255109787,4.927179336547852,31.200000762939453,1.0524803400039673,0.022470513358712196,11.468639373779297,0.000646415981464088,1.2291667461395264,6.212657451629639,0.19784878753271942,1.8991912603378296,0.30569708245908245,0.375,0.06036064314120965,0.20545868575572968,1.3965637683868408,0.37597811222076416,-4.449333667755127,0.36922967433929443,0.36922967433929443,0.0,0.12855733931064606,8.622834866400808e-05,1.3879462886303982e-05,0.40870559215545654,0.34296223521232605,1.0,48
785,0.2364097684621811,0.3270777761936188,0.2891799807548523,9.587736129760742,0.3388960361480713,0.00634765625,0.019978977739810944,3.1474573612213135,0.26605191826820374,6.221989631652832,262.8167419433594,0.03844451159238815,0.32889264822006226,5.417630195617676,29.538461685180664,1.5029047727584839,0.022651711478829384,11.470012664794922,0.00046659944928251207,2.7291667461395264,9.52335262298584,0.2865762564211439,5.222207069396973,0.5483580489615518,1.6041667461395264,0.1684455892752734,0.31673887372016907,1.437750220298767,0.57435142993927,-3.625957489013672,0.33394455909729004,0.33394455909729004,0.0,0.14329618215560913,0.0001929876598296687,2.0264676450310294e-05,0.42948269844055176,0.8524364829063416,1.0,48
788,0.18892906606197357,0.29830074310302734,0.3098400831222534,4.100039958953857,0.7452198266983032,0.00439453125,0.013666079379618168,3.1097922325134277,0.21301157772541046,4.981191635131836,299.7745056152344,0.02823571488261223,0.28383737802505493,5.271040916442871,31.555557250976562,1.578806757926941,0.025375226512551308,11.465066909790039,0.0005294648581184447,1.9791667461395264,9.919488906860352,0.19952305635177406,4.291928291320801,0.4326763533175308,1.0,0.1008116454770447,0.3169702887535095,1.3358230590820312,0.554720401763916,-2.9168007373809814,0.3032795190811157,0.3072795867919922,0.0416666679084301,0.36968812346458435,0.0003516998840495944,3.545544402512544e-05,0.6899276375770569,0.5830860137939453,1.0,48
841,0.20221762359142303,0.35936903953552246,0.2659675180912018,4.909787178039551,0.6813246011734009,0.00244140625,0.006013929843902588,2.463305711746216,0.12299475818872452,3.1583290100097656,446.8057556152344,0.01712392456829548,0.20963458716869354,5.078173637390137,38.20000076293945,1.6554763317108154,0.07022092491388321,11.480113983154297,0.0009374141227453947,2.2083334922790527,8.298782348632812,0.2661033145400942,4.095089912414551,0.49345671876243763,0.9583333730697632,0.11547879335247975,0.2914981245994568,1.2573447227478027,0.4994087219238281,-3.0901236534118652,0.4389381408691406,0.4395909011363983,0.02083333395421505,0.26386240124702454,0.00024296584888361394,2.9277288930329468e-05,0.454961359500885,0.25659433007240295,1.0,48
