feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_reconstruction_norm_ratio,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
49,0.46061983704566956,0.5075934529304504,1.0000554323196411,1.3055983781814575,0.40569621324539185,0.009765625,0.01105227880179882,1.1317533254623413,0.14722712337970734,4.427458763122559,471.55023193359375,0.05492175742983818,0.35066285729408264,7.018289089202881,79.9000015258789,29.958751678466797,0.6648026704788208,10.534355163574219,0.0011657439172267914,18.14583396911621,6.873652935028076,2.6399112835979954,17.625,2.5641387688548782,2.028564214706421,0.6378611326217651,0.311706006526947,0.311706006526947,0.0,0.1526898443698883,0.000310972158331424,4.5241178281536556e-05,0.41668879985809326,0.17986483871936798,1.0,48
126,0.4339897334575653,0.5369232296943665,1.000056505203247,2.184908866882324,0.3063611388206482,0.0029296875,0.005290818866342306,1.805932879447937,0.13834528625011444,5.39556360244751,1207.5096435546875,0.020013848319649696,0.17618611454963684,5.941590309143066,80.0,49.57696533203125,1.3388164043426514,10.522846221923828,0.001355583779513836,14.708333969116211,4.146820545196533,3.54689424664992,14.166666984558105,3.4162720079134687,1.1316889524459839,1.206749677658081,0.5628409385681152,0.5628409385681152,0.0,0.20972611010074615,6.982697959756479e-05,1.683867885483061e-05,0.428745299577713,0.15205039083957672,1.0,48
187,0.37359949946403503,0.4638161063194275,1.0000014305114746,1.4042932987213135,0.44264286756515503,0.00537109375,0.004660224542021751,0.8676490783691406,0.08417017757892609,2.871030330657959,722.3285522460938,0.03342986851930618,0.2678123116493225,5.837474346160889,59.3636360168457,45.44187927246094,1.2009357213974,10.53355598449707,0.0011760713532567024,13.1875,4.660408020019531,2.8296878545942965,12.625,2.7089902683793743,1.2587718963623047,0.8610140085220337,0.5663851499557495,0.5710691809654236,0.02083333395421505,0.21043619513511658,0.00010357995051890612,2.222551112514327e-05,0.42035973072052,0.08120321482419968,1.0,48
327,0.35466328263282776,0.49386316537857056,1.000040054321289,1.218561053276062,0.49039578437805176,0.00341796875,0.0037941490299999714,1.1100596189498901,0.08357129991054535,2.6465017795562744,742.5338134765625,0.02282176911830902,0.21135888993740082,6.0325140953063965,65.71428680419922,44.58991622924805,1.2489393949508667,10.512411117553711,0.001454631914384663,10.041666984558105,4.019723892211914,2.498098682606665,9.708333969116211,2.4151743267178256,1.0990381240844727,0.748506486415863,0.584203839302063,0.584203839302063,0.0,0.18544982373714447,7.482616638299078e-05,1.8614752705233447e-05,0.42559510469436646,0.05846439301967621,1.0,48
372,0.4543975293636322,0.5332961678504944,1.0000320672988892,0.8855603933334351,0.5713434219360352,0.04638671875,0.03329674154520035,0.7178076505661011,0.19283418357372284,3.130570650100708,70.11788940429688,0.18773546814918518,0.5585079193115234,8.050586700439453,80.4000015258789,26.401182174682617,0.632702112197876,10.529497146606445,0.0012349756434559822,19.604167938232422,6.4398932456970215,3.044175914078962,19.0625,2.9600645916198145,1.9138660430908203,0.5836113095283508,0.2814386487007141,0.28154128789901733,0.02083333395421505,0.26047608256340027,0.00034159328788518906,5.304331521069859e-05,0.3304746448993683,0.42344608902931213,1.0,48
373,0.3490704596042633,0.43926873803138733,1.0000282526016235,1.3573598861694336,0.44097429513931274,0.00341796875,0.009073265828192234,2.654578447341919,0.17858168482780457,4.68440580368042,494.0245361328125,0.02282176911830902,0.23073846101760864,6.24688720703125,89.0,36.66676712036133,1.062821626663208,10.525739669799805,0.0012767112348228693,10.291666984558105,3.4543166160583496,2.9793641112458524,10.1875,2.9492085129511563,1.0971827507019043,0.7914236783981323,0.5790657997131348,0.5790657997131348,0.0,0.17720134556293488,6.936848512850702e-05,2.0081681165302436e-05,0.38107672333717346,0.024198494851589203,1.0,48
503,0.36198779940605164,0.620281994342804,1.0000519752502441,2.5534989833831787,0.3798238933086395,0.0166015625,0.03937190771102905,2.3715784549713135,0.3560727536678314,5.792791366577148,136.58755493164062,0.08450048416852951,0.43790391087532043,6.887158393859863,92.05882263183594,39.83533477783203,1.0958515405654907,10.55136489868164,0.0011336449533700943,9.583333969116211,3.922762632369995,2.4430063306930796,9.1875,2.342099392087928,1.0865800380706787,0.8735045790672302,0.5436466932296753,0.5562605261802673,0.02083333395421505,0.3140866458415985,6.649483839282766e-05,1.695102264781787e-05,0.36388254165649414,0.6980540752410889,1.0,48
600,0.46968361735343933,0.7700208425521851,1.0000367164611816,1.3672953844070435,0.5377390384674072,0.02001953125,0.04966436326503754,2.4807956218719482,0.5283994674682617,10.255407333374023,197.70602416992188,0.09811511635780334,0.4083981215953827,7.367766380310059,67.95121765136719,36.732810974121094,2.247246026992798,10.501035690307617,0.0018656303873285651,8.0,3.0150821208953857,2.6533273896669107,7.9166669845581055,2.625688668124971,1.028513789176941,0.9005222320556641,0.6424975395202637,0.6424975395202637,0.0,0.1927574723958969,3.7828875065315515e-05,1.2546548791386161e-05,0.3394927978515625,0.6936338543891907,1.0,48
638,0.4339107573032379,0.5022024512290955,1.0000234842300415,1.2410838603973389,0.45234590768814087,0.03466796875,0.03929031640291214,1.1333318948745728,0.28270795941352844,3.8433897495269775,94.42861938476562,0.15061156451702118,0.5058014392852783,7.799237251281738,84.32394409179688,29.78896713256836,0.9489341974258423,10.517671585083008,0.0015738510992377996,20.375,6.727968215942383,3.0284031249487784,19.604167938232422,2.9138318255785873,2.1546401977539062,0.6758710145950317,0.3158922791481018,0.3158922791481018,0.0,0.1603478044271469,0.00033757369965314865,5.0174686965895245e-05,0.30247604846954346,0.6778882145881653,1.0,48
661,0.39056017994880676,0.6154675483703613,1.0000513792037964,1.4026907682418823,0.4828881621360779,0.0078125,0.016877515241503716,2.1603219509124756,0.27985724806785583,8.299736022949219,510.89141845703125,0.04568839073181152,0.29152441024780273,6.856884479522705,80.0,36.75946807861328,1.5279591083526611,10.525221824645996,0.0017769397236406803,11.645833969116211,3.5924577713012695,3.241745534138978,11.208333969116211,3.1199626137447045,1.072100043296814,0.8955217599868774,0.5109062194824219,0.5109062194824219,0.0,0.16938859224319458,9.157288877759129e-05,2.549031731262866e-05,0.40167272090911865,0.5402999520301819,1.0,48
776,0.32613998651504517,0.47477152943611145,1.0000596046447754,0.9969750642776489,0.5160180926322937,0.00830078125,0.008321027271449566,1.002439022064209,0.10852228850126266,2.5589513778686523,269.1165466308594,0.04803864285349846,0.3431304097175598,6.74837589263916,79.11764526367188,46.913082122802734,0.8320750594139099,10.543708801269531,0.0009148850804194808,12.979166984558105,3.914705276489258,3.3154901926724443,12.479166984558105,3.1877666570781713,1.1173261404037476,0.7945549488067627,0.6108931303024292,0.613710343837738,0.02083333395421505,0.17885112762451172,9.131922706728801e-05,2.3327229097540545e-05,0.2907291054725647,0.23047643899917603,1.0,48
919,0.34687262773513794,0.47220543026924133,1.0000545978546143,1.8256008625030518,0.3557525873184204,0.0078125,0.026608221232891083,3.4058523178100586,0.39074283838272095,10.265496253967285,375.9013977050781,0.04568839073181152,0.31753435730934143,6.82222843170166,93.875,43.11171340942383,1.0172237157821655,10.538299560546875,0.0011894464259967208,13.270833969116211,4.145274639129639,3.2014365976697388,12.4375,3.0004043284831408,1.1933867931365967,0.8916086554527283,0.6427048444747925,0.6427048444747925,0.0,0.21773813664913177,9.62091944529675e-05,2.320936550565305e-05,0.3881921172142029,0.8653274178504944,1.0,48
932,0.29451656341552734,0.4664856195449829,1.0000489950180054,1.0561269521713257,0.5523280501365662,0.0048828125,0.005959194153547287,1.2204430103302002,0.09822449088096619,2.1488447189331055,357.6530456542969,0.03085736557841301,0.2774331569671631,6.476518630981445,86.9000015258789,37.804447174072266,0.9412472248077393,10.536043167114258,0.0012301113456487656,11.145833969116211,3.7303543090820312,2.987875417651744,10.9375,2.9320271117547647,1.182045817375183,0.769821286201477,0.5470924973487854,0.5470924973487854,0.0,0.16319817304611206,5.8594465372152627e-05,1.570747986925049e-05,0.342881441116333,0.18641076982021332,1.0,48
983,0.6155018210411072,0.7054176330566406,1.0000413656234741,3.0754494667053223,0.24975138902664185,0.00244140625,0.017507320269942284,7.170998573303223,0.4529087245464325,14.65403938293457,887.0497436523438,0.01712392456829548,0.1616872102022171,5.618098258972168,66.80000305175781,46.86119842529297,1.0794005393981934,10.52336311340332,0.0011524752480909228,21.166667938232422,3.778958797454834,5.601190438084818,20.375,5.3916967710274575,1.1400916576385498,1.7112481594085693,0.4930153787136078,0.4930153787136078,0.0,0.18366944789886475,8.71575903147459e-05,2.306391647953617e-05,0.3857332766056061,0.3865560293197632,1.0,48
1038,0.44024285674095154,0.4741356670856476,1.0000406503677368,1.5334696769714355,0.3793298006057739,0.0146484375,0.030644334852695465,2.091986656188965,0.3200211226940155,5.21762228012085,158.08169555664062,0.07640714943408966,0.4028629660606384,6.572768211364746,72.33333587646484,36.24860382080078,1.39651358127594,10.514965057373047,0.0016211982583627105,14.833333969116211,3.8020381927490234,3.901416339896618,14.333333969116211,3.7699079295817297,1.2482821941375732,0.9528331160545349,0.6274189352989197,0.6274189352989197,0.0,0.23908787965774536,0.00013786977797280997,3.6262070663341755e-05,0.32755589485168457,0.5203893184661865,1.0,48
1129,0.5107353329658508,0.6360774040222168,1.000032901763916,0.8955658078193665,0.49829837679862976,0.04638671875,0.026575496420264244,0.5729117393493652,0.15973462164402008,2.138395309448242,68.77303314208984,0.18773546814918518,0.5520808100700378,7.974327564239502,73.68421173095703,25.86958885192871,0.8806478381156921,10.525940895080566,0.001483104657381773,16.27083396911621,3.229825735092163,5.037681674883028,15.520833969116211,4.805471004960772,1.1811155080795288,0.825054407119751,0.5129997134208679,0.5129997134208679,0.0,0.1529187113046646,5.7960249250754714e-05,1.7945317743171565e-05,0.352324903011322,0.40421974658966064,1.0,48
1139,0.3554670512676239,0.43733686208724976,1.0000253915786743,1.1096636056900024,0.5353910326957703,0.0244140625,0.033629272133111954,1.3774549961090088,0.28301116824150085,6.338118553161621,181.11366271972656,0.1147531270980835,0.4669053852558136,7.555018424987793,70.66000366210938,48.92870330810547,1.5784941911697388,10.501855850219727,0.0015764927957206964,11.958333969116211,3.9874796867370605,2.998970497304769,11.770833969116211,2.9519483143069642,1.1369022130966187,0.7727407813072205,0.6117641925811768,0.6117641925811768,0.0,0.18919992446899414,0.00010824007767951116,2.7144985281826917e-05,0.3173178732395172,0.7123198509216309,1.0,48
1169,0.40790387988090515,0.5284723043441772,1.0000468492507935,1.2314026355743408,0.4826495349407196,0.01611328125,0.018767476081848145,1.164720892906189,0.20071840286254883,3.835435152053833,224.80140686035156,0.08250018209218979,0.40751561522483826,7.2401909828186035,72.66666412353516,33.25230407714844,0.9734163284301758,10.532535552978516,0.0013851188123226166,9.625,3.088892698287964,3.116003341318615,9.25,2.9946006137347725,1.1077934503555298,0.6525022387504578,0.568149209022522,0.568149209022522,0.0,0.207624614238739,5.408525976235978e-05,1.750959481928294e-05,0.3666436970233917,0.4869413673877716,1.0,48
1240,0.296174556016922,0.34994643926620483,1.000054121017456,1.6165417432785034,0.47397395968437195,0.00537109375,0.008117088116705418,1.5112541913986206,0.16057997941970825,4.665778636932373,622.4892578125,0.03342986851930618,0.24220025539398193,6.274232864379883,67.54545593261719,34.85487747192383,0.9351547956466675,10.532289505004883,0.0011768806725740433,6.9375,3.268609046936035,2.1224624539537778,6.5416669845581055,2.0013610898729524,1.090683937072754,0.504987359046936,0.5738509893417358,0.5738509893417358,0.0,0.20631293952465057,4.876768798567355e-05,1.4920012499563941e-05,0.42686355113983154,0.2387576550245285,1.0,48
