feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_w2,collateral_w2_per_effect,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_reconstruction_norm_ratio,resid_error_delta_norm,resid_change_explained_energy,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
126,0.3971406817436218,0.4564843773841858,0.9999999403953552,1.4469830989837646,0.5252593159675598,0.009765625,0.005864354781806469,0.6005099415779114,0.09392973780632019,3.054150104522705,642.8326416015625,0.05492175742983818,0.3156740665435791,6.554227352142334,73.30000305175781,169.51275634765625,8.603974342346191,10.203840255737305,0.0050710709765553474,22.95833396911621,34.430999755859375,0.6667925452423523,3.9651505947113037,0.11516222653061077,17.27083396911621,0.5016071007685752,1.7833192348480225,0.8796362280845642,1.2597187757492065,0.5091882944107056,0.7292892932891846,0.7292892932891846,0.0,0.3819970190525055,0.011934973299503326,0.0003466345264634937,0.44625261425971985,0.2462475746870041,1.0,48
225,0.46083688735961914,0.6912217736244202,1.0,2.5349056720733643,0.37711474299430847,0.0078125,0.009090575389564037,1.1635936498641968,0.190867081284523,5.9056220054626465,864.2536010742188,0.04568839073181152,0.25687217712402344,6.188780307769775,58.0,90.51156616210938,2.423949718475342,10.497961044311523,0.0012837371323257685,22.0625,34.85839080810547,0.6329179139428526,0.7513217926025391,0.021553542058869283,16.291667938232422,0.46736718350666145,1.8198460340499878,0.7991322875022888,1.2148650884628296,0.5739200115203857,0.7851581573486328,0.7851581573486328,0.0,0.27290162444114685,0.008343307301402092,0.0002393486074827233,0.33124005794525146,0.3878645598888397,1.0,48
319,0.30414724349975586,0.5053074955940247,1.0,1.1235977411270142,0.7877209186553955,0.03662109375,0.013158369809389114,0.35931122303009033,0.10644286125898361,2.565680742263794,240.29898071289062,0.15705294907093048,0.49776598811149597,7.276208877563477,70.72000122070312,95.68611145019531,4.2192816734313965,10.471529006958008,0.0024898224510252476,25.75,34.76568603515625,0.7406728567517405,0.9385029673576355,0.02699509413214623,21.20833396911621,0.6100364003048654,1.462826132774353,0.7694724798202515,0.9999675750732422,0.5199456214904785,0.8349546194076538,0.8349546194076538,0.0,0.47706952691078186,0.006356298923492432,0.0001828325468749962,0.27829235792160034,0.32802125811576843,1.0,48
486,0.39887735247612,0.5394905805587769,1.0,1.1521222591400146,0.664055585861206,0.02001953125,0.003707065712660551,0.1851724535226822,0.03404298797249794,0.7285072207450867,176.24208068847656,0.09811511635780334,0.4424766004085541,7.103082656860352,69.65853881835938,81.36784362792969,1.901536226272583,10.50585651397705,0.0012961442116647959,24.604167938232422,31.781118392944336,0.7741756481405949,4.564604759216309,0.14362630985300456,17.25,0.5427751088332338,1.613542079925537,0.7848615646362305,1.0809673070907593,0.5565859079360962,0.806621253490448,0.806621253490448,0.0,0.4048057794570923,0.0047252122312784195,0.00014867985988940702,0.4114110767841339,0.11446162313222885,1.0,48
493,0.48200464248657227,0.5702672600746155,1.0000001192092896,0.8824019432067871,0.6085525751113892,0.03271484375,0.009267621673643589,0.28328490257263184,0.0802430585026741,1.5760314464569092,183.06834411621094,0.14405614137649536,0.474388062953949,7.01422119140625,73.58209228515625,77.78539276123047,2.286029815673828,10.517694473266602,0.0014150969218462706,27.1875,28.387001037597656,0.9577447069668823,2.353621482849121,0.08291194546767046,20.33333396911621,0.7162903166495985,1.83564031124115,0.9886524081230164,1.2958487272262573,0.47744715213775635,0.7307466268539429,0.7307466268539429,0.0,0.2789157032966614,0.007964740507304668,0.00028057703221097077,0.30941033363342285,0.26267746090888977,1.0,48
496,0.3608916401863098,0.6032525897026062,1.0,0.8360133171081543,0.6417351365089417,0.01025390625,0.0035484018735587597,0.3460536599159241,0.05349279195070267,1.6333141326904297,582.4287719726562,0.057165034115314484,0.33317628502845764,6.767882347106934,78.14286041259766,113.62638854980469,3.825654983520508,10.480981826782227,0.0017948644235730171,26.729167938232422,45.4018669128418,0.5887239831713816,5.740240097045898,0.12643180745851595,20.9375,0.46115945046009305,1.7595558166503906,0.7947707176208496,1.346327543258667,0.4175587296485901,0.7769902944564819,0.7769902944564819,0.0,0.45437347888946533,0.009751539677381516,0.00021478279062739358,0.4673926830291748,0.14607594907283783,1.0,48
650,0.21336475014686584,0.2635084092617035,1.0000001192092896,0.8863584399223328,0.8414833545684814,0.0126953125,0.002460871823132038,0.19384098052978516,0.030414598062634468,0.8521015644073486,383.5915222167969,0.06804874539375305,0.37302714586257935,7.01009464263916,74.84615325927734,85.22796630859375,3.686117649078369,10.511573791503906,0.0020078797824680805,19.854167938232422,30.13336181640625,0.6588766315756366,2.8054628372192383,0.09310155479435339,17.979167938232422,0.5966532390845632,1.3378121852874756,0.6989027857780457,0.9936122894287109,0.4477947950363159,0.9106146693229675,0.9106146693229675,0.0,0.41882285475730896,0.004628654569387436,0.00015360564798751682,0.3283298909664154,0.09636049717664719,1.0,48
800,0.20608671009540558,0.28343120217323303,1.0,1.0199720859527588,0.8785483837127686,0.0087890625,0.0021648535039275885,0.246312215924263,0.030972545966506004,0.7529107928276062,368.9762878417969,0.05035991966724396,0.32854408025741577,6.767796993255615,73.5,85.12380981445312,3.9848437309265137,10.523175239562988,0.0018259275238960981,25.041667938232422,34.553199768066406,0.724727900717557,2.495591640472412,0.07222461758973064,20.229167938232422,0.5854499168865236,1.6329832077026367,0.7740544080734253,1.088047981262207,0.5481919050216675,0.8887874484062195,0.8887874484062195,0.0,0.5529401302337646,0.007198062725365162,0.0002083182678188412,0.4617437720298767,0.09174051880836487,1.0,48
808,0.31742897629737854,0.47323501110076904,1.0,1.0714598894119263,0.6390143632888794,0.009765625,0.0036552902311086655,0.3743017315864563,0.04995037615299225,1.1126118898391724,319.92669677734375,0.05492175742983818,0.33850204944610596,6.553535461425781,60.70000076293945,98.27009582519531,3.4569363594055176,10.5155029296875,0.0017872394528239965,28.77083396911621,48.884613037109375,0.5885458056380682,27.34339141845703,0.5593455632369763,22.27083396911621,0.4555796309086898,1.9635833501815796,0.7735063433647156,1.3217732906341553,0.5753480792045593,0.8542979955673218,0.8542979955673218,0.0,0.3798181712627411,0.012575635686516762,0.0002572514110809839,0.3082321584224701,0.1537935882806778,1.0,48
856,0.37964752316474915,0.44715508818626404,1.0,0.6411683559417725,0.7167733907699585,0.00634765625,0.0008624309557490051,0.13586604595184326,0.013890707865357399,0.4079558253288269,498.677978515625,0.03844451159238815,0.2946820557117462,6.542390823364258,72.76923370361328,132.0467071533203,5.897797584533691,10.336718559265137,0.0035946243442595005,19.479167938232422,35.59693908691406,0.547214688465197,4.360463619232178,0.12249546533651796,15.583333969116211,0.4377717400557945,1.4515899419784546,0.7484548091888428,1.1495938301086426,0.36388635635375977,0.7514512538909912,0.7514512538909912,0.0,0.18994459509849548,0.008423712104558945,0.00023664147306668863,0.2750522494316101,0.03679705783724785,1.0,48
