feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,stab_signed,stab_abs,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
398,0.4085099399089813,0.5602738261222839,1.0000934600830078,1.6655006408691406,0.3645216226577759,0.0078125,0.00014594278763979673,0.018680676817893982,0.0016511541325598955,0.018680676817893982,123.00745391845703,0.04568839073181152,-0.0,4.553877353668213,95.0,54.364715576171875,0.9884025454521179,10.597115516662598,0.0008717962773516774,8.0,4.240930557250977,1.8863784429240724,0.7382358908653259,0.7382358908653259,5.691875412594527e-05,1.3421288847659845e-05,0.2079678773880005,0.0015567230293527246,1.0,12
1018,0.5550858378410339,0.7415118217468262,1.000080943107605,3.244368076324463,0.27236229181289673,0.0078125,0.0058382004499435425,0.7472896575927734,0.06605169922113419,0.7472896575927734,123.00751495361328,0.04568839073181152,-0.0,4.394449234008789,81.0,47.382164001464844,1.4435858726501465,10.530486106872559,0.0015749131562188268,4.833333492279053,4.94418478012085,0.977579458991239,0.7361855506896973,0.7361855506896973,8.054837235249579e-05,1.6291537588449837e-05,0.27176323533058167,0.06227413937449455,1.0,12
1827,0.3851720988750458,0.49241769313812256,1.000030755996704,1.5941942930221558,0.449068546295166,0.015625,0.007900208234786987,0.5056133270263672,0.07088291645050049,0.7652250528335571,101.42124938964844,0.08048483729362488,0.11434812098741531,5.296407699584961,100.5,34.81791305541992,0.7309499979019165,10.529638290405273,0.001048161298967898,5.9166669845581055,3.5860447883605957,1.6499144091180853,0.5864531397819519,0.5864531397819519,9.820050763664767e-05,2.7384071632775264e-05,0.1812707632780075,0.08426889032125473,1.0,12
4349,0.30326610803604126,0.3862723112106323,1.0000286102294922,2.8585586547851562,0.3721621036529541,0.0078125,0.01771695539355278,2.267770290374756,0.20044447481632233,2.267770290374756,123.00863647460938,0.04568839073181152,-0.0,4.753590106964111,116.0,38.4453239440918,1.3132787942886353,10.515388488769531,0.0014168031048029661,2.5833334922790527,3.4342010021209717,0.7522371239077759,0.6008680462837219,0.6008680462837219,4.5269156544236466e-05,1.3181859880787267e-05,0.2641243040561676,0.1889808624982834,1.0,12
6695,0.33310234546661377,0.5070137977600098,0.9999920129776001,1.6614174842834473,0.400881290435791,0.0078125,0.006335359066724777,0.8109259605407715,0.07167640328407288,0.8109259605407715,123.00860595703125,0.04568839073181152,-0.0,4.418840408325195,83.0,54.31069564819336,1.1258678436279297,10.543888092041016,0.001053539803251624,4.583333492279053,4.534284591674805,1.010817338326344,0.7019883990287781,0.7019883990287781,8.126135071506724e-05,1.79215373214668e-05,0.3315430283546448,0.06757716089487076,1.0,12
7645,0.43829232454299927,0.6168373823165894,1.0000526905059814,1.4762897491455078,0.42850208282470703,0.03125,0.09251708537340164,2.9605464935302734,0.6465575695037842,5.702946186065674,59.12395477294922,0.13906079530715942,0.22360137104988098,5.59745979309082,72.25,43.5782585144043,1.294270634651184,10.516390800476074,0.001546771265566349,4.083333492279053,4.296323776245117,0.9504249901629941,0.5971933603286743,0.5971933603286743,8.652854012325406e-05,2.0140134782271126e-05,0.2210518717765808,0.9868488907814026,1.0,12
12319,0.28393909335136414,0.552905797958374,1.0000808238983154,2.6000542640686035,0.38957679271698,0.0078125,0.00880395621061325,1.126906394958496,0.09960539638996124,1.126906394958496,123.00804138183594,0.04568839073181152,-0.0,4.060442924499512,58.0,36.12754821777344,0.8485076427459717,10.528698921203613,0.0012128136586397886,2.1666667461395264,3.192084789276123,0.6787622768138449,0.7122654914855957,0.7122654914855957,2.6883844839176163e-05,8.422033413796739e-06,0.23024678230285645,0.0939088687300682,1.0,12
15465,0.3736972510814667,0.42375147342681885,1.0000355243682861,1.4801034927368164,0.46156710386276245,0.0078125,0.0045301043428480625,0.579853355884552,0.05125227943062782,0.579853355884552,123.00689697265625,0.04568839073181152,-0.0,4.060442924499512,58.0,49.30006790161133,1.3135831356048584,10.515746116638184,0.0013559549115598202,4.833333492279053,3.5508837699890137,1.3611635276595866,0.677350640296936,0.677350640296936,6.087103975005448e-05,1.714250409802002e-05,0.17629927396774292,0.048321112990379333,1.0,12
15768,0.339867502450943,0.43172380328178406,1.0000416040420532,1.3388124704360962,0.39616644382476807,0.015625,0.03415108844637871,2.1856696605682373,0.2802509069442749,2.7193524837493896,72.69764709472656,0.08048483729362488,0.1366506814956665,4.889768600463867,70.5,43.523502349853516,1.2093985080718994,10.53108024597168,0.0012262524105608463,6.083333492279053,3.393096446990967,1.792856044438482,0.5876628756523132,0.5876628756523132,0.00011551704665180296,3.404472820505806e-05,0.18051427602767944,0.36427828669548035,1.0,12
19935,0.3988008201122284,0.564900279045105,1.000025987625122,2.58383846282959,0.30531227588653564,0.0078125,0.008831764571368694,1.1304658651351929,0.09992001205682755,1.1304658651351929,123.00837707519531,0.04568839073181152,-0.0,4.007333278656006,55.0,53.43045425415039,1.0670722723007202,10.557903289794922,0.0009965993231162429,4.833333492279053,3.8754520416259766,1.2471663764363152,0.706615149974823,0.706615149974823,8.772585715632886e-05,2.2636290163755936e-05,0.36510738730430603,0.09420549124479294,1.0,12
20863,0.24172626435756683,0.2845173478126526,1.0000323057174683,2.1444509029388428,0.49761444330215454,0.0078125,0.007743083871901035,0.9911147356033325,0.08760299533605576,0.9911147356033325,123.00768280029297,0.04568839073181152,-0.0,4.7621750831604,117.0,35.9388427734375,0.8419855237007141,10.520769119262695,0.0011779074557125568,1.3333333730697632,2.750389814376831,0.4847797796706374,0.709496021270752,0.709496021270752,3.956312866648659e-05,1.4384553169822245e-05,0.10719741135835648,0.08259289711713791,1.0,12
22427,0.39273691177368164,0.5091501474380493,1.0000590085983276,1.4926202297210693,0.34814614057540894,0.015625,0.017120108008384705,1.095686912536621,0.13666024804115295,1.1601519584655762,59.90282440185547,0.08048483729362488,0.14250020682811737,4.827572822570801,64.5,37.62197494506836,1.0469062328338623,10.525981903076172,0.0013107865815982223,6.083333492279053,3.2326183319091797,1.8818594862906843,0.5557167530059814,0.5557167530059814,7.000035839155316e-05,2.165438384235952e-05,0.24613575637340546,0.1826144903898239,1.0,12
