feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_sae_frac,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
1460,0.373932808637619,0.5751585364341736,1.0000615119934082,1.450334906578064,0.4125745892524719,0.0029296875,0.004451157990843058,1.5193285942077637,0.09848029911518097,3.288468360900879,749.1107177734375,0.020013848319649696,0.20392227172851562,5.952946662902832,73.83333587646484,36.643062591552734,0.9725813269615173,10.536714553833008,0.0011263490887358785,12.5,3.6172502040863037,3.455663628499481,11.916666984558105,3.294399413718242,1.1170803308486938,1.0724327564239502,0.5461221933364868,0.5461221933364868,0.0,0.15016856789588928,8.681461622472852e-05,2.400016893679482e-05,0.29038363695144653,0.07949510216712952,1.0,48
1588,0.33047550916671753,0.40236029028892517,0.9999997019767761,1.2666929960250854,0.4056858718395233,0.00732421875,0.0063613359816372395,0.8685343861579895,0.10165493190288544,2.8113327026367188,489.74542236328125,0.0433073565363884,0.300069123506546,6.655459403991699,72.93333435058594,44.217018127441406,1.0253583192825317,10.539948463439941,0.0010929916752502322,11.020833969116211,3.9503517150878906,2.789836130065358,10.645833969116211,2.69490787402718,1.0822895765304565,0.7426899671554565,0.6413425207138062,0.6413425207138062,0.0,0.17852117121219635,7.764923793729395e-05,1.965628464021551e-05,0.27401137351989746,0.09841924160718918,1.0,48
1608,0.3222709596157074,0.4978750944137573,1.0000685453414917,2.9529635906219482,0.4139832854270935,0.005859375,0.03562893718481064,6.080671787261963,0.5437245965003967,10.188732147216797,266.0743713378906,0.03595767915248871,0.29330646991729736,6.343601226806641,66.83333587646484,37.168827056884766,1.0321776866912842,10.52646255493164,0.0012476890115067363,8.6875,3.632662534713745,2.391496565691757,8.4375,2.3226765206358793,1.1164454221725464,0.8651370406150818,0.6144201159477234,0.6144201159477234,0.0,0.35234203934669495,7.73136125644669e-05,2.1282905200477197e-05,0.4415331482887268,0.44134318828582764,1.0,48
1755,0.517311692237854,0.6276276707649231,1.00006103515625,1.9821250438690186,0.33145979046821594,0.01025390625,0.03044692985713482,2.9693005084991455,0.41879430413246155,10.308953285217285,343.54180908203125,0.057165034115314484,0.3416498601436615,6.954676628112793,70.57142639160156,56.443626403808594,0.9739393591880798,10.464058876037598,0.0009937196737155318,11.333333969116211,4.864255905151367,2.3299214035624063,10.979166984558105,2.257111298433083,1.0936168432235718,1.2467639446258545,0.6461390852928162,0.6461390852928162,0.0,0.2975918650627136,0.0001068172205123119,2.1959621856981993e-05,0.5001368522644043,0.2019895315170288,1.0,48
1794,0.43627652525901794,0.5510373711585999,1.000028133392334,1.6658169031143188,0.35853591561317444,0.00341796875,0.012003595940768719,3.511909246444702,0.2929254174232483,11.649054527282715,1250.5091552734375,0.02282176911830902,0.19640259444713593,6.13926362991333,78.28571319580078,38.91382598876953,0.9008252024650574,10.526541709899902,0.001237036194652319,12.166666984558105,3.6958742141723633,3.291959154070686,11.833333969116211,3.201768580684347,1.1047818660736084,1.0264949798583984,0.5503392219543457,0.5503392219543457,0.0,0.20523318648338318,8.339354826603085e-05,2.2563957323170437e-05,0.42320141196250916,0.36413002014160156,1.0,48
1887,0.39935699105262756,0.6547245383262634,1.0000338554382324,3.252203941345215,0.2998032569885254,0.00439453125,0.007900981232523918,1.7979121208190918,0.14606696367263794,4.71391487121582,653.7816162109375,0.02823571488261223,0.2577444612979889,5.5672454833984375,59.88888931274414,43.72597122192383,1.208464503288269,10.546041488647461,0.001362441573292017,18.625,3.7974839210510254,4.904563215582898,18.041667938232422,4.750953069402206,1.1767988204956055,1.591583251953125,0.5758668780326843,0.5758668780326843,0.0,0.18886275589466095,9.645636600907892e-05,2.5400072195271358e-05,0.3440646529197693,0.18821276724338531,1.0,48
1904,0.41818952560424805,0.5288227796554565,1.0000373125076294,1.6599705219268799,0.38074398040771484,0.0048828125,0.010017075575888157,2.051496982574463,0.18228143453598022,5.270628929138184,536.004638671875,0.03085736557841301,0.26198655366897583,6.508249759674072,80.0,37.339847564697266,0.7940394878387451,10.534168243408203,0.0011108967009931803,10.75,3.765623092651367,2.854773222639023,10.458333969116211,2.777318304041772,1.1067273616790771,0.9202949404716492,0.510316014289856,0.510316014289856,0.0,0.2055726796388626,9.499827865511179e-05,2.5227771358271013e-05,0.39461416006088257,0.21499238908290863,1.0,48
1915,0.3244258463382721,0.3772009313106537,1.0000288486480713,1.658042550086975,0.43388354778289795,0.00390625,0.00584530271589756,1.4963974952697754,0.10569123923778534,2.571194887161255,415.54754638671875,0.02555946074426174,0.2492346167564392,6.359743595123291,90.625,35.056495666503906,0.8274766206741333,10.52108383178711,0.001261096796952188,6.7916669845581055,3.23871111869812,2.0970277109240625,6.583333492279053,2.03270166145549,1.0664029121398926,0.7398025393486023,0.5862327218055725,0.5862327218055725,0.0,0.20026473701000214,6.990937981754541e-05,2.15855558089391e-05,0.41512173414230347,0.11564720422029495,1.0,48
1980,0.5071589946746826,0.6708869338035583,1.0000591278076172,2.305555582046509,0.3145824670791626,0.00634765625,0.015925560146570206,2.5088882446289062,0.22994861006736755,4.630130767822266,263.6039733886719,0.03844451159238815,0.30893656611442566,6.654224395751953,80.07691955566406,37.49563980102539,1.0566264390945435,10.513395309448242,0.0014025757554918528,7.645833492279053,4.329600811004639,1.76594420787848,7.5,1.732261312316479,1.1891727447509766,0.7005681991577148,0.6302419900894165,0.6302419900894165,0.0,0.2214389443397522,0.00010740413563326001,2.480693719203841e-05,0.3923307955265045,0.3216625154018402,1.0,48
1999,0.3883606195449829,0.4920596182346344,1.0000288486480713,1.6203713417053223,0.33753085136413574,0.00244140625,0.002535403473302722,1.038501262664795,0.06436178088188171,2.3517990112304688,982.190673828125,0.01712392456829548,0.17148390412330627,5.697714328765869,67.0,34.24837875366211,1.0417160987854004,10.533756256103516,0.001316284528002143,15.416666984558105,3.2505526542663574,4.742783328519802,14.8125,4.556917401411538,1.1010887622833252,1.3798197507858276,0.5236519575119019,0.5236519575119019,0.0,0.16012375056743622,8.098091348074377e-05,2.4912967684226394e-05,0.34685876965522766,0.07558241486549377,1.0,48
2001,0.32903796434402466,0.44900721311569214,1.0000444650650024,1.2407748699188232,0.4587511718273163,0.01318359375,0.022846389561891556,1.732940912246704,0.2587735950946808,6.892577648162842,343.30426025390625,0.07016520947217941,0.3928556740283966,7.178153991699219,84.88888549804688,36.80687713623047,0.9758433103561401,10.529979705810547,0.0012313933111727238,14.625,3.9995830059051514,3.6566311892616623,14.208333969116211,3.5524538214643617,1.2069692611694336,0.9337842464447021,0.5206854343414307,0.5206854343414307,0.0,0.16322821378707886,0.0001481383660575375,3.7038452625795067e-05,0.3396376371383667,0.6619434952735901,1.0,48
2105,0.3497019112110138,0.4652818739414215,1.0000696182250977,1.4467487335205078,0.3728998899459839,0.00244140625,0.0032818964682519436,1.3442647457122803,0.11154018342494965,4.829033374786377,1722.9835205078125,0.01712392456829548,0.10599014908075333,5.903642654418945,85.0,36.06191635131836,0.8652144074440002,10.529071807861328,0.0012273743050172925,11.3125,3.6506898403167725,3.09872940836604,10.979166984558105,3.0074225515502055,1.093700647354126,0.9459503889083862,0.5580952167510986,0.5580952167510986,0.0,0.1604948192834854,9.476675768382847e-05,2.5958589080254382e-05,0.3995240330696106,0.13941264152526855,1.0,48
2179,0.3687526285648346,0.47289347648620605,1.0000556707382202,1.7471959590911865,0.3456336557865143,0.005859375,0.01307743787765503,2.2318828105926514,0.2217753529548645,5.501221179962158,428.1528625488281,0.03595767915248871,0.27907484769821167,6.5556745529174805,79.5,36.414119720458984,0.9456101059913635,10.525830268859863,0.0013210781617090106,9.645833969116211,3.749687910079956,2.572436473302698,9.5,2.5335441782038832,1.2047069072723389,0.8214620351791382,0.5022354125976562,0.5022354125976562,0.0,0.17882376909255981,0.0001275300164707005,3.4010834818483007e-05,0.33207911252975464,0.3726884424686432,1.0,48
2226,0.3618716895580292,0.47896432876586914,1.0000616312026978,1.67863130569458,0.4293792247772217,0.0029296875,0.0029229060746729374,0.9976852536201477,0.05477899685502052,1.1954615116119385,370.8284912109375,0.020013848319649696,0.23279054462909698,6.1618828773498535,86.16666412353516,39.86605453491211,1.059341549873352,10.529439926147461,0.001229483401402831,12.145833969116211,3.308649778366089,3.6709336877609493,11.520833969116211,3.48203488009698,1.0661581754684448,1.2156546115875244,0.5837355852127075,0.5837355852127075,0.0,0.14468859136104584,6.227285484783351e-05,1.8821228848939532e-05,0.33244165778160095,0.044438403099775314,1.0,48
2539,0.3135434091091156,0.45790526270866394,1.0000603199005127,1.9816690683364868,0.35928499698638916,0.00341796875,0.005957943387329578,1.743124008178711,0.13690683245658875,4.636285305023193,806.36328125,0.02282176911830902,0.19349119067192078,6.3051910400390625,89.0,39.68341064453125,0.9806290864944458,10.50094223022461,0.001363106770440936,10.083333969116211,4.3739213943481445,2.305330397362033,9.875,2.2576994616737274,1.1455957889556885,0.7621213793754578,0.5994537472724915,0.5994537472724915,0.0,0.2271413654088974,8.522771531715989e-05,1.9485424505441375e-05,0.4714014232158661,0.13561946153640747,1.0,48
2791,0.36227306723594666,0.5207378268241882,1.000030755996704,1.5682214498519897,0.3478262722492218,0.005859375,0.024472909048199654,4.1767096519470215,0.44455087184906006,13.010370254516602,517.2037963867188,0.03595767915248871,0.2605212926864624,6.235623836517334,60.16666793823242,39.58211898803711,0.807056725025177,10.528697967529297,0.001077297143638134,17.479167938232422,4.202086448669434,4.15964024304419,17.125,4.075356413638032,1.2396125793457031,1.3930877447128296,0.5293341875076294,0.5293341875076294,0.0,0.16171002388000488,0.00010837761510629207,2.5791381536830447e-05,0.3940775394439697,0.6225594282150269,1.0,48
