alpha,feature,positive_probability,degenerate_rate,gain,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,discovery_selectivity,predicted_collateral,predicted_residual_collateral
2.0,4800,0.7495819451626934,0.0,-0.013957373618419866,0.17667525,0.24439159,1.0,0.92141795,0.8160146,0.0048828125,0.026536556,5.4346867,0.40499282,9.642231,318.46213,0.030857366,0.2932195,6.576316,95.1,64.49485,0.79679537,12.160206,0.00026801162,1.6706421,4.300827189985897,0.0915899787654636
2.0,5062,0.8324723607317234,0.0,0.06893304195061012,0.16868474,0.3851157,1.0,0.90003,0.823537,0.010253906,0.042055644,4.1014266,0.43134186,7.5424924,136.50237,0.057165034,0.39409062,7.0962048,94.90476,71.287834,0.9581585,12.1657505,0.00027416702,0.73343045,4.972384917157955,0.4315328490637932
2.0,5171,0.6663255829625996,0.0,-0.09721373581851367,0.14098918,0.17409626,1.0,0.8993292,0.87439585,0.008300781,0.033632778,4.0517607,0.38265082,8.067898,178.90053,0.048038643,0.36705443,6.9692273,91.23529,56.30405,0.8053255,12.157722,0.0003274743,0.6362468,3.4320801847119777,-0.4129654533931496
2.0,5459,0.6784974130229481,0.0,-0.08504190575816517,0.24328533,0.3380648,0.99999994,1.0462171,0.88024133,0.0146484375,0.08893469,6.0712748,0.7621502,11.19266,89.94073,0.07640715,0.44041684,7.3878126,118.73333,78.12937,0.9827929,12.151245,0.0002884594,0.41554794,5.845293440960568,0.1511957646088401
2.0,5669,0.66672088096675,0.0,-0.09681843781436328,0.13700777,0.27893618,1.0,0.9004437,0.91697264,0.033203125,0.17356181,5.2272735,1.0286674,13.777017,58.58207,0.14570603,0.5423073,7.756334,93.55882,55.814682,0.73223704,12.1592,0.00028751497,0.5539947,4.289227965593691,-1.1189244190642085
2.0,5941,0.7461582740264324,0.0,-0.01738104475468083,0.23363285,0.3552928,1.0,0.9169974,0.8220775,0.008300781,0.03274123,3.9443552,0.36225417,5.4063807,128.45201,0.048038643,0.37008375,6.8845506,84.94118,68.959755,0.93966734,12.154215,0.00029342299,0.78532624,5.294430584292195,0.5643839005158133
2.0,6354,0.6663495245932912,0.0,-0.09718979418782203,0.30438384,0.44293743,1.0,1.1705025,0.6748709,0.0068359375,0.05953914,8.709725,0.79293495,18.596268,272.95563,0.04089351,0.33248094,6.7052994,94.07143,93.81719,1.2617396,12.171444,0.00028771267,0.99777704,7.588451299034263,1.8595590130256592
2.0,6492,0.7491797524611078,0.0,-0.014359566320005457,0.1590513,0.21068203,1.0,0.8872462,0.8482884,0.0126953125,0.062373795,4.913136,0.58128065,9.472071,121.79386,0.068048745,0.42066967,7.250024,92.96154,56.36669,0.7042453,12.162653,0.00026465685,1.2149945,4.576643132135052,0.3060794062616893
2.0,7052,0.748652999730742,0.0,-0.0148863190503713,0.17479216,0.24479342,0.9999999,1.0173935,0.8301219,0.0024414062,0.013959205,5.7176905,0.29044992,7.91724,496.55038,0.017123925,0.20721364,5.6545835,68.6,59.547604,0.79322577,12.158213,0.00030240475,0.46628976,2.903306092295439,-1.0339951159919754
2.0,8000,0.6663571019162191,0.0,-0.09718221686489414,0.20172434,0.38794482,1.0,0.86926097,0.8948834,0.014160156,0.066375524,4.687485,0.5832261,8.726132,103.231674,0.074343786,0.43531692,7.3444686,91.24138,57.824417,0.6028525,12.158259,0.0002486079,1.9315612,4.4306383605355375,0.0497993750306992
2.0,8291,0.8220113252852267,0.0,0.05847200650411344,0.16779856,0.4250415,0.99999994,0.9337852,0.82572675,0.0073242188,0.031909727,4.3567414,0.3880498,8.509018,204.55078,0.043307357,0.35008913,6.7861376,89.2,60.87343,0.8362875,12.15971,0.0002542397,0.71309996,4.249294043829499,-0.056935962905157
2.0,8375,0.748143413089565,0.0,-0.01539590569154825,0.17162597,0.9088949,1.0,0.9689119,0.9251461,0.053710938,0.2777017,5.170301,1.2441947,16.394089,32.255955,0.20930019,0.60925823,8.069377,88.13636,61.215237,0.962188,12.156603,0.00031418892,0.5173996,3.5341546632599465,-3.2207406958891576
2.0,8806,0.6587143626917774,0.0,-0.10482495608933584,0.123686306,0.97826755,1.0,1.0256468,0.92699534,0.4243164,3.8591778,9.095047,5.6910987,33.46079,3.3744292,0.68164706,0.86799085,8.501105,86.78941,46.581814,1.1790171,12.1565275,0.00037181942,0.6736621,-42.363708823738165,-66.6988808107346
2.0,9102,0.5853858319266388,0.0,-0.1781534868544744,0.14293988,0.19603828,1.0,0.8421292,0.87172323,0.0053710938,0.021341193,3.9733422,0.29822055,5.9799376,227.3339,0.03342987,0.3112045,6.660515,94.27273,56.31395,0.690752,12.157689,0.0002735323,0.8103672,3.380037450447313,-0.4050697139856636
2.0,9127,0.9141378237012153,0.0,0.15059850492010207,0.32359344,0.4286873,0.99999994,1.5085614,0.64394003,0.0024414062,0.02905344,11.90029,0.66007465,18.666382,647.0048,0.017123925,0.19190651,5.7953863,86.0,90.001015,1.0054489,12.156788,0.0002538681,0.50391024,6.720165150848441,0.6167019565287475
2.0,9482,0.8955537748212615,0.0,0.13201445604014828,0.20552252,0.82505864,1.0,1.0582501,0.9215816,0.011230469,0.050759867,4.519835,0.50100136,9.001838,132.78053,0.061582144,0.405085,7.2704353,113.08696,85.9355,1.0492665,12.158754,0.00027055157,0.48963913,4.212002283767647,-0.9591254194519302
2.0,9780,0.7398516047590723,0.0,-0.02368771402204095,0.14709885,0.18829197,0.99999994,0.9528738,0.82987124,0.0029296875,0.018148866,6.194813,0.3472259,9.071241,432.89682,0.020013848,0.23008998,6.0227914,89.5,57.5266,0.68502736,12.161617,0.00024197027,0.8654941,3.3253805080674,-0.6602474334152623
2.0,10324,0.7227951475651935,0.0,-0.04074417121591978,0.23798075,0.44134086,1.0,1.0917475,0.8855872,0.029785156,0.20088565,6.7444887,1.2504739,17.25442,62.448624,0.13399455,0.5285755,7.735237,121.2459,83.72253,1.0394354,12.155222,0.00028040895,0.4148541,6.602249445456366,-0.1899781945602765
2.0,10607,0.5843161108205095,0.0,-0.17922320796060376,0.28208137,0.5468724,1.0,0.92247206,0.8420777,0.0053710938,0.020297144,3.778959,0.27730572,4.350319,186.94016,0.03342987,0.31401265,6.758121,104.63636,78.92094,1.3232392,12.16098,0.0003193877,1.1803277,4.902110527328421,-0.1863721807337268
2.0,10692,0.6657385775470175,0.0,-0.09780074123409577,0.16477425,0.25504035,1.0,0.9155046,0.8514812,0.005859375,0.032602016,5.5640774,0.4570386,9.297041,269.26462,0.03595768,0.3160805,6.613921,83.25,67.45025,0.9011329,12.157263,0.0002863098,0.5326837,3.74160222215147,-0.5351817167981275
2.0,12376,0.6665519928743985,0.0,-0.09698732590671477,0.25630927,0.8010056,0.9999999,0.99009603,0.83568597,0.08691406,0.520903,5.993311,1.8714128,17.909636,20.618534,0.29533935,0.6677366,8.227389,100.32022,106.9452,1.1565902,12.197149,0.0002417822,0.6253685,4.5443832379021805,-4.920395321787529
2.0,12383,0.8316910554131027,0.0,0.06815173663198948,0.15229666,0.28256965,1.0,0.81629133,0.8865929,0.005859375,0.022177301,3.7849262,0.2924747,4.98504,184.6091,0.03595768,0.32437807,6.716266,99.583336,56.441998,0.7648936,12.16438,0.00029661442,1.0725962,3.332161638603537,-0.3012184467940608
2.0,12388,0.831165066207177,0.0,0.06762574742606375,0.16773908,0.22927585,1.0000001,0.84583557,0.8882277,0.010253906,0.04130352,4.0280766,0.4175992,7.7963285,129.07434,0.057165034,0.39606282,7.2244678,98.85714,80.03211,0.8909062,12.183959,0.0002553713,0.5387075,4.219888834534146,-0.0120407232399011
2.0,12885,0.7471590870651804,0.0,-0.016380231715932836,0.2664419,0.6233393,1.0000001,1.029815,0.8029491,0.03173828,0.1860694,5.8626175,1.1540982,14.937351,68.43377,0.14073363,0.53351897,7.811219,93.707695,82.77805,0.82592916,12.162441,0.00023707462,0.6403403,7.348148995367279,0.871823455809613
2.0,13435,0.8321020576937977,0.0,0.0685627389126845,0.16965018,0.29693037,0.99999994,1.0264262,0.7726294,0.0029296875,0.015961403,5.4481587,0.31765196,9.512973,559.3847,0.020013848,0.22490287,6.1196504,92.833336,56.235542,0.7417174,12.159872,0.00027035235,1.3529768,3.9258258486854394,-0.1156021612262032
2.0,13517,0.8314145093318075,0.0,0.06787519055069424,0.23162222,0.8321787,1.0,0.9002679,0.8912239,0.030273438,0.13118759,4.333422,0.7746535,9.345787,44.050503,0.13569139,0.53635377,7.8557644,94.32258,71.60271,1.1322263,12.157402,0.00032466088,0.5505127,5.154130154592394,-0.6613468346831206
2.0,14605,0.8317933558913259,0.0,0.0682540371102126,0.25386065,0.37306672,0.99999994,1.2766262,0.7829746,0.0034179688,0.024295397,7.108139,0.5039437,16.311798,755.3748,0.02282177,0.2277486,6.4556684,112.57143,100.12429,1.3050951,12.153452,0.00029787095,0.41530892,4.958663575281647,-0.938369185814844
2.0,14912,0.665986540785525,0.0,-0.09755277799558826,0.29761156,0.5187136,0.99999994,1.3356895,0.8087696,0.010253906,0.07481119,7.295872,0.8632792,24.130135,356.2913,0.057165034,0.3806804,7.131342,99.52381,82.764565,1.158986,12.159248,0.00029949742,0.4151209,5.283291453959238,-0.5370447035273923
2.0,15140,0.5018092971246612,0.0,-0.2617300216564521,0.1882169,0.6188408,1.0,0.83197427,0.9289093,0.014160156,0.057155363,4.036351,0.48497227,6.3938007,76.991936,0.074343786,0.43959898,7.4456005,97.034485,56.485867,0.6210264,12.167914,0.00023719043,0.49095705,3.567023745247968,-0.4541582115251472
2.0,15484,0.5834927424051178,0.0,-0.18004657637599542,0.1367785,0.17738599,1.0,0.9575681,0.852345,0.0048828125,0.018768422,3.843773,0.2701883,4.935149,214.22775,0.030857366,0.30095288,6.5483265,91.5,53.970387,0.62301266,12.158714,0.0002641874,0.6437935,3.253453653941995,-0.5666523681501356
2.0,15767,0.8323642890124271,0.0,0.06882497023131384,0.18581714,0.24282789,1.0,0.8781928,0.82678974,0.014160156,0.059303515,4.188055,0.51201624,7.5273495,91.32492,0.074343786,0.43756017,7.2484236,81.793106,66.63032,0.80275863,12.164588,0.00025317655,0.67474544,5.3003812020394445,0.6306722198535957
2.0,16104,0.5008594333970299,0.0,-0.2626798853840834,0.16530569,0.9666684,1.0,0.8504521,0.91585124,0.020996094,0.08472867,4.0354495,0.5893828,6.842189,51.561337,0.101890825,0.49109358,7.6324563,95.88372,57.855946,0.60118496,12.169796,0.000219587,0.44038942,3.949933320768971,-0.3327269374929764
2.0,16157,0.7492721503076609,0.0,-0.01426716847345233,0.18030123,0.27580446,0.99999994,1.0361446,0.75897896,0.0029296875,0.012848736,4.3857017,0.25765598,8.324039,639.53094,0.020013848,0.2247141,6.07085,87.166664,66.39319,0.8467313,12.1601715,0.00028435458,1.317504,4.3707367823696535,0.1190191796627901
4.0,576,0.6671926780982176,0.0,-0.09634664068289567,0.17293103,0.39879593,1.0,0.88994306,0.8915911,0.0107421875,0.053529155,4.9830775,0.5474185,9.5322895,143.90967,0.05938481,0.39730582,7.280396,105.77273,70.17695,1.0976391,12.151201,0.00034445588,0.68765205,4.123493120574175,-0.5102707319115113
4.0,709,0.6663938500811734,0.0,-0.0971454686999399,0.14524578,0.19185568,1.0,0.9277127,0.82513,0.00390625,0.016321495,4.178303,0.26953512,6.8584614,343.87076,0.02555946,0.26871264,6.217181,81.75,57.942085,0.66211194,12.157698,0.00027118775,0.46196508,3.718437334790884,-0.1277381269097927
4.0,1288,0.6702970472882347,0.0,-0.09324227149287856,0.14056888,0.1925661,1.0,0.89772195,0.8564107,0.009277344,0.04397461,4.74,0.47247127,8.292273,142.5427,0.052653816,0.3812689,6.924954,86.31579,59.707436,0.6750901,12.171335,0.00024173627,0.61303616,3.9279955965294384,-0.0320377436072759
4.0,1360,0.8323967314014832,0.0,0.06885741262036993,0.143153,0.21743768,0.99999994,0.8254647,0.88667357,0.0068359375,0.026576791,3.8878047,0.32328343,5.214568,153.00594,0.04089351,0.34500068,6.7974358,87.21429,60.877792,0.97442603,12.160704,0.00034273294,0.7191546,2.973875730424135,-0.7943206196666326
4.0,1512,0.748794869762302,0.0,-0.014744449018811223,0.1990914,0.34543267,1.0,0.87967443,0.8453813,0.0068359375,0.027565992,4.0325108,0.3367876,5.318591,157.33278,0.04089351,0.34439695,7.0820613,116.85714,57.628708,0.72732794,12.157799,0.0002801842,1.0466005,4.539356359498056,0.4069050330418198
4.0,1540,0.5821302967039325,0.0,-0.1814090220771808,0.14473455,0.22688243,0.99999994,0.8671022,0.89244384,0.012207031,0.06684452,5.4759035,0.68059707,15.432492,206.54933,0.06591326,0.40702915,7.362281,109.48,56.52584,0.8565755,12.156488,0.00031319188,0.6258618,3.738697198138716,-0.4924383740572837
4.0,1721,0.7477618590006992,0.0,-0.015777459780414005,0.22400618,0.33634472,1.0000001,1.0027289,0.7749897,0.008300781,0.053837933,6.4858875,0.6658873,14.237941,241.0336,0.048038643,0.35452121,7.019682,107.17647,71.28134,0.98166436,12.160571,0.00026498892,0.4524927,6.143864503375196,1.0464259234760052
4.0,2795,0.6666084875032539,0.0,-0.0969308312778594,0.17305528,0.26347455,1.0,0.97255653,0.8274913,0.0034179688,0.022352573,6.539724,0.41701713,12.659129,539.00745,0.02282177,0.24359556,6.090557,76.57143,57.00346,1.4314474,12.149691,0.0005263034,0.5767028,2.7703375591198065,-0.9495671824632052
4.0,3361,0.6657460112716459,0.0,-0.09779330750946735,0.16748135,0.62897265,1.0,0.8305121,0.90013194,0.0068359375,0.026593607,3.8902647,0.32360348,4.9767265,152.64531,0.04089351,0.3449306,6.820259,92.07143,64.21791,0.6982365,12.168707,0.00023723453,0.473365,3.264896718881781,-0.4757319418206489
4.0,3796,0.8321988239476923,0.0,0.06865950516657904,0.16175736,0.20599735,1.0,0.8927085,0.8275912,0.014160156,0.07050894,4.97939,0.6325454,11.580106,130.48972,0.074343786,0.43315023,7.229888,88.06896,54.41941,0.8882103,12.159267,0.0002731483,0.5503604,4.969203614273432,0.293843354527437
4.0,3887,0.6611210612318246,0.0,-0.10241825754928868,0.13127963,0.18853855,1.0,0.89573544,0.8806647,0.0048828125,0.020218758,4.1408014,0.29485074,5.7628593,235.91362,0.030857366,0.29925653,6.718522,104.7,57.93914,0.72451854,12.162458,0.00026033225,0.53885996,2.9202547774911247,-0.9354071331273416
4.0,4082,0.5877500570689639,0.0,-0.17578926171214937,0.20089407,0.326488,1.0000001,0.92302895,0.8196629,0.0087890625,0.0465133,5.29218,0.53323287,10.38154,192.57877,0.05035992,0.3692787,6.859332,82.833336,61.753387,0.9932985,12.154535,0.00033274142,0.68825835,5.0648003853335,0.5759208665638422
4.0,4152,0.7495470427529654,0.0,-0.013992276028147899,0.1361579,0.17810982,1.0,0.92999357,0.82685244,0.0029296875,0.013182925,4.4997716,0.26291162,8.482052,630.81396,0.020013848,0.22557698,6.0741987,83.333336,63.790344,0.942409,12.158383,0.00030767656,0.6849371,3.1774538580688705,-0.8146174582544538
4.0,4267,0.7421194585913327,0.0,-0.021419860189780593,0.22980976,0.31053364,1.0,1.1242307,0.7752855,0.0029296875,0.019801365,6.758866,0.45939493,17.615416,1104.8859,0.020013848,0.20363267,6.2687554,103.166664,90.87547,1.3850455,12.159679,0.00035456487,0.91047716,4.664294003256436,-0.4732885742156048
4.0,4313,0.748336576342505,0.0,-0.015202742438608197,0.23371787,0.45799577,1.0,1.1265563,0.9109434,0.0068359375,0.035274994,5.160228,0.45115128,8.521376,214.03651,0.04089351,0.33832312,7.0084906,113.21429,87.167816,1.0812492,12.160185,0.00025638315,0.5575772,3.806731067508953,-1.565950279777116
4.0,4800,0.6664821937350401,0.0,-0.09705712504607311,0.17667525,0.24439159,1.0,0.92141795,0.8160146,0.0048828125,0.026536556,5.4346867,0.40499282,9.642231,318.46213,0.030857366,0.2932195,6.576316,95.1,64.49485,0.79679537,12.160206,0.00026801162,1.6706421,4.300827189985897,0.0915899787654636
4.0,5062,0.908248538345409,0.0,0.14470921956429572,0.16868474,0.3851157,1.0,0.90003,0.823537,0.010253906,0.042055644,4.1014266,0.43134186,7.5424924,136.50237,0.057165034,0.39409062,7.0962048,94.90476,71.287834,0.9581585,12.1657505,0.00027416702,0.73343045,4.972384917157955,0.4315328490637932
4.0,5171,0.6658217730922237,0.0,-0.09771754568888957,0.14098918,0.17409626,1.0,0.8993292,0.87439585,0.008300781,0.033632778,4.0517607,0.38265082,8.067898,178.90053,0.048038643,0.36705443,6.9692273,91.23529,56.30405,0.8053255,12.157722,0.0003274743,0.6362468,3.4320801847119777,-0.4129654533931496
4.0,5459,0.6669061493400174,0.0,-0.0966331694410959,0.24328533,0.3380648,0.99999994,1.0462171,0.88024133,0.0146484375,0.08893469,6.0712748,0.7621502,11.19266,89.94073,0.07640715,0.44041684,7.3878126,118.73333,78.12937,0.9827929,12.151245,0.0002884594,0.41554794,5.845293440960568,0.1511957646088401
4.0,5669,0.6649970915702094,0.0,-0.09854222721090389,0.13700777,0.27893618,1.0,0.9004437,0.91697264,0.033203125,0.17356181,5.2272735,1.0286674,13.777017,58.58207,0.14570603,0.5423073,7.756334,93.55882,55.814682,0.73223704,12.1592,0.00028751497,0.5539947,4.289227965593691,-1.1189244190642085
4.0,5941,0.8319671041147861,0.0,0.06842778533367289,0.23363285,0.3552928,1.0,0.9169974,0.8220775,0.008300781,0.03274123,3.9443552,0.36225417,5.4063807,128.45201,0.048038643,0.37008375,6.8845506,84.94118,68.959755,0.93966734,12.154215,0.00029342299,0.78532624,5.294430584292195,0.5643839005158133
4.0,6354,0.5008433470017432,0.0,-0.2626959717793701,0.30438384,0.44293743,1.0,1.1705025,0.6748709,0.0068359375,0.05953914,8.709725,0.79293495,18.596268,272.95563,0.04089351,0.33248094,6.7052994,94.07143,93.81719,1.2617396,12.171444,0.00028771267,0.99777704,7.588451299034263,1.8595590130256592
4.0,6492,0.7489495631210351,0.0,-0.01458975566007814,0.1590513,0.21068203,1.0,0.8872462,0.8482884,0.0126953125,0.062373795,4.913136,0.58128065,9.472071,121.79386,0.068048745,0.42066967,7.250024,92.96154,56.36669,0.7042453,12.162653,0.00026465685,1.2149945,4.576643132135052,0.3060794062616893
4.0,7052,0.8317691769237475,0.0,0.06822985814263427,0.17479216,0.24479342,0.9999999,1.0173935,0.8301219,0.0024414062,0.013959205,5.7176905,0.29044992,7.91724,496.55038,0.017123925,0.20721364,5.6545835,68.6,59.547604,0.79322577,12.158213,0.00030240475,0.46628976,2.903306092295439,-1.0339951159919754
4.0,8000,0.5838226956499663,0.0,-0.179716623131147,0.20172434,0.38794482,1.0,0.86926097,0.8948834,0.014160156,0.066375524,4.687485,0.5832261,8.726132,103.231674,0.074343786,0.43531692,7.3444686,91.24138,57.824417,0.6028525,12.158259,0.0002486079,1.9315612,4.4306383605355375,0.0497993750306992
4.0,8291,0.7478098430292448,0.0,-0.01572947575186845,0.16779856,0.4250415,0.99999994,0.9337852,0.82572675,0.0073242188,0.031909727,4.3567414,0.3880498,8.509018,204.55078,0.043307357,0.35008913,6.7861376,89.2,60.87343,0.8362875,12.15971,0.0002542397,0.71309996,4.249294043829499,-0.056935962905157
4.0,8375,0.582402236914883,0.0,-0.18113708186623023,0.17162597,0.9088949,1.0,0.9689119,0.9251461,0.053710938,0.2777017,5.170301,1.2441947,16.394089,32.255955,0.20930019,0.60925823,8.069377,88.13636,61.215237,0.962188,12.156603,0.00031418892,0.5173996,3.5341546632599465,-3.2207406958891576
4.0,8806,0.7414174068301994,0.0,-0.022121911950913842,0.123686306,0.97826755,1.0,1.0256468,0.92699534,0.4243164,3.8591778,9.095047,5.6910987,33.46079,3.3744292,0.68164706,0.86799085,8.501105,86.78941,46.581814,1.1790171,12.1565275,0.00037181942,0.6736621,-42.363708823738165,-66.6988808107346
4.0,9102,0.6664950309689933,0.0,-0.09704428781211993,0.14293988,0.19603828,1.0,0.8421292,0.87172323,0.0053710938,0.021341193,3.9733422,0.29822055,5.9799376,227.3339,0.03342987,0.3112045,6.660515,94.27273,56.31395,0.690752,12.157689,0.0002735323,0.8103672,3.380037450447313,-0.4050697139856636
4.0,9127,0.7490087523474358,0.0,-0.01453056643367745,0.32359344,0.4286873,0.99999994,1.5085614,0.64394003,0.0024414062,0.02905344,11.90029,0.66007465,18.666382,647.0048,0.017123925,0.19190651,5.7953863,86.0,90.001015,1.0054489,12.156788,0.0002538681,0.50391024,6.720165150848441,0.6167019565287475
4.0,9482,0.6664154751051683,0.0,-0.09712384367594495,0.20552252,0.82505864,1.0,1.0582501,0.9215816,0.011230469,0.050759867,4.519835,0.50100136,9.001838,132.78053,0.061582144,0.405085,7.2704353,113.08696,85.9355,1.0492665,12.158754,0.00027055157,0.48963913,4.212002283767647,-0.9591254194519302
4.0,9780,0.7490166430507088,0.0,-0.014522675730404444,0.14709885,0.18829197,0.99999994,0.9528738,0.82987124,0.0029296875,0.018148866,6.194813,0.3472259,9.071241,432.89682,0.020013848,0.23008998,6.0227914,89.5,57.5266,0.68502736,12.161617,0.00024197027,0.8654941,3.3253805080674,-0.6602474334152623
4.0,10324,0.7492935947084334,0.0,-0.014245724072679877,0.23798075,0.44134086,1.0,1.0917475,0.8855872,0.029785156,0.20088565,6.7444887,1.2504739,17.25442,62.448624,0.13399455,0.5285755,7.735237,121.2459,83.72253,1.0394354,12.155222,0.00028040895,0.4148541,6.602249445456366,-0.1899781945602765
4.0,10607,0.6665021461376455,0.0,-0.09703717264346778,0.28208137,0.5468724,1.0,0.92247206,0.8420777,0.0053710938,0.020297144,3.778959,0.27730572,4.350319,186.94016,0.03342987,0.31401265,6.758121,104.63636,78.92094,1.3232392,12.16098,0.0003193877,1.1803277,4.902110527328421,-0.1863721807337268
4.0,10692,0.6653604044549866,0.0,-0.09817891432612669,0.16477425,0.25504035,1.0,0.9155046,0.8514812,0.005859375,0.032602016,5.5640774,0.4570386,9.297041,269.26462,0.03595768,0.3160805,6.613921,83.25,67.45025,0.9011329,12.157263,0.0002863098,0.5326837,3.74160222215147,-0.5351817167981275
4.0,12376,0.6664169203868369,0.0,-0.09712239839427639,0.25630927,0.8010056,0.9999999,0.99009603,0.83568597,0.08691406,0.520903,5.993311,1.8714128,17.909636,20.618534,0.29533935,0.6677366,8.227389,100.32022,106.9452,1.1565902,12.197149,0.0002417822,0.6253685,4.5443832379021805,-4.920395321787529
4.0,12383,0.7485497795666257,0.0,-0.014989539214487535,0.15229666,0.28256965,1.0,0.81629133,0.8865929,0.005859375,0.022177301,3.7849262,0.2924747,4.98504,184.6091,0.03595768,0.32437807,6.716266,99.583336,56.441998,0.7648936,12.16438,0.00029661442,1.0725962,3.332161638603537,-0.3012184467940608
4.0,12388,0.8315950165609441,0.0,0.06805569777983089,0.16773908,0.22927585,1.0000001,0.84583557,0.8882277,0.010253906,0.04130352,4.0280766,0.4175992,7.7963285,129.07434,0.057165034,0.39606282,7.2244678,98.85714,80.03211,0.8909062,12.183959,0.0002553713,0.5387075,4.219888834534146,-0.0120407232399011
4.0,12885,0.6662303214203954,0.0,-0.09730899736071785,0.2664419,0.6233393,1.0000001,1.029815,0.8029491,0.03173828,0.1860694,5.8626175,1.1540982,14.937351,68.43377,0.14073363,0.53351897,7.811219,93.707695,82.77805,0.82592916,12.162441,0.00023707462,0.6403403,7.348148995367279,0.871823455809613
4.0,13435,0.7477020689548226,0.0,-0.015837249826290645,0.16965018,0.29693037,0.99999994,1.0264262,0.7726294,0.0029296875,0.015961403,5.4481587,0.31765196,9.512973,559.3847,0.020013848,0.22490287,6.1196504,92.833336,56.235542,0.7417174,12.159872,0.00027035235,1.3529768,3.9258258486854394,-0.1156021612262032
4.0,13517,0.8319815250482255,0.0,0.06844220626711228,0.23162222,0.8321787,1.0,0.9002679,0.8912239,0.030273438,0.13118759,4.333422,0.7746535,9.345787,44.050503,0.13569139,0.53635377,7.8557644,94.32258,71.60271,1.1322263,12.157402,0.00032466088,0.5505127,5.154130154592394,-0.6613468346831206
4.0,14605,0.6666579882488198,0.0,-0.09688133053229342,0.25386065,0.37306672,0.99999994,1.2766262,0.7829746,0.0034179688,0.024295397,7.108139,0.5039437,16.311798,755.3748,0.02282177,0.2277486,6.4556684,112.57143,100.12429,1.3050951,12.153452,0.00029787095,0.41530892,4.958663575281647,-0.938369185814844
4.0,14912,0.5832640553077605,0.0,-0.18027526347335276,0.29761156,0.5187136,0.99999994,1.3356895,0.8087696,0.010253906,0.07481119,7.295872,0.8632792,24.130135,356.2913,0.057165034,0.3806804,7.131342,99.52381,82.764565,1.158986,12.159248,0.00029949742,0.4151209,5.283291453959238,-0.5370447035273923
4.0,15140,0.6682725917392721,0.0,-0.09526672704184114,0.1882169,0.6188408,1.0,0.83197427,0.9289093,0.014160156,0.057155363,4.036351,0.48497227,6.3938007,76.991936,0.074343786,0.43959898,7.4456005,97.034485,56.485867,0.6210264,12.167914,0.00023719043,0.49095705,3.567023745247968,-0.4541582115251472
4.0,15484,0.6661288818140747,0.0,-0.09741043696703855,0.1367785,0.17738599,1.0,0.9575681,0.852345,0.0048828125,0.018768422,3.843773,0.2701883,4.935149,214.22775,0.030857366,0.30095288,6.5483265,91.5,53.970387,0.62301266,12.158714,0.0002641874,0.6437935,3.253453653941995,-0.5666523681501356
4.0,15767,0.8321306878351606,0.0,0.06859136905404739,0.18581714,0.24282789,1.0,0.8781928,0.82678974,0.014160156,0.059303515,4.188055,0.51201624,7.5273495,91.32492,0.074343786,0.43756017,7.2484236,81.793106,66.63032,0.80275863,12.164588,0.00025317655,0.67474544,5.3003812020394445,0.6306722198535957
4.0,16104,0.8326048538923109,0.0,0.06906553511119762,0.16530569,0.9666684,1.0,0.8504521,0.91585124,0.020996094,0.08472867,4.0354495,0.5893828,6.842189,51.561337,0.101890825,0.49109358,7.6324563,95.88372,57.855946,0.60118496,12.169796,0.000219587,0.44038942,3.949933320768971,-0.3327269374929764
4.0,16157,0.8284586441198675,0.0,0.06491932533875422,0.18030123,0.27580446,0.99999994,1.0361446,0.75897896,0.0029296875,0.012848736,4.3857017,0.25765598,8.324039,639.53094,0.020013848,0.2247141,6.07085,87.166664,66.39319,0.8467313,12.1601715,0.00028435458,1.317504,4.3707367823696535,0.1190191796627901
8.0,576,0.7479877978184959,0.0,-0.01555152096261736,0.17293103,0.39879593,1.0,0.88994306,0.8915911,0.0107421875,0.053529155,4.9830775,0.5474185,9.5322895,143.90967,0.05938481,0.39730582,7.280396,105.77273,70.17695,1.0976391,12.151201,0.00034445588,0.68765205,4.123493120574175,-0.5102707319115113
8.0,709,0.7487182400266951,0.0,-0.014821078754418182,0.14524578,0.19185568,1.0,0.9277127,0.82513,0.00390625,0.016321495,4.178303,0.26953512,6.8584614,343.87076,0.02555946,0.26871264,6.217181,81.75,57.942085,0.66211194,12.157698,0.00027118775,0.46196508,3.718437334790884,-0.1277381269097927
8.0,1288,0.6665034983307123,0.0,-0.09703582045040093,0.14056888,0.1925661,1.0,0.89772195,0.8564107,0.009277344,0.04397461,4.74,0.47247127,8.292273,142.5427,0.052653816,0.3812689,6.924954,86.31579,59.707436,0.6750901,12.171335,0.00024173627,0.61303616,3.9279955965294384,-0.0320377436072759
8.0,1360,0.9156244081289818,0.0,0.15208508934786857,0.143153,0.21743768,0.99999994,0.8254647,0.88667357,0.0068359375,0.026576791,3.8878047,0.32328343,5.214568,153.00594,0.04089351,0.34500068,6.7974358,87.21429,60.877792,0.97442603,12.160704,0.00034273294,0.7191546,2.973875730424135,-0.7943206196666326
