feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_sae_frac,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
49,0.46061983704566956,0.5075934529304504,1.0000554323196411,1.3055983781814575,0.40569621324539185,0.009765625,0.01105227880179882,1.1317533254623413,0.14722712337970734,4.427458763122559,471.55023193359375,0.05492175742983818,0.35066285729408264,7.018289089202881,79.9000015258789,29.958751678466797,0.6648026704788208,10.534355163574219,0.0011657439172267914,24.1875,14.505718231201172,1.6674458718837704,23.39583396911621,1.6128697373056706,4.309974193572998,0.6292209625244141,0.30926093459129333,0.30926093459129333,0.0,0.1409279853105545,0.002125963568687439,0.0001465603793853502,0.39030981063842773,0.4590611159801483,2.0,48
126,0.4339897334575653,0.5369232296943665,1.000056505203247,2.184908866882324,0.3063611388206482,0.0029296875,0.005290818866342306,1.805932879447937,0.13834528625011444,5.39556360244751,1207.5096435546875,0.020013848319649696,0.17618611454963684,5.941590309143066,80.0,49.57696533203125,1.3388164043426514,10.522846221923828,0.001355583779513836,22.041667938232422,8.181013107299805,2.6942467420841165,21.14583396911621,2.584745149033024,2.3035762310028076,1.2074421644210815,0.6181790232658386,0.6181790232658386,0.0,0.2427707016468048,0.0003166318347211927,3.8703254741351526e-05,0.40101078152656555,0.22574160993099213,2.0,48
187,0.37359949946403503,0.4638161063194275,1.0000014305114746,1.4042932987213135,0.44264286756515503,0.00537109375,0.004660224542021751,0.8676490783691406,0.08417017757892609,2.871030330657959,722.3285522460938,0.03342986851930618,0.2678123116493225,5.837474346160889,59.3636360168457,45.44187927246094,1.2009357213974,10.53355598449707,0.0011760713532567024,20.45833396911621,9.026773452758789,2.2664060479106864,19.729167938232422,2.185627901223826,2.5193545818328857,0.8846296072006226,0.602712869644165,0.602712869644165,0.0,0.24411225318908691,0.00042329737334512174,4.689354120733105e-05,0.3925991356372833,0.19883625209331512,2.0,48
327,0.35466328263282776,0.49386316537857056,1.000040054321289,1.218561053276062,0.49039578437805176,0.00341796875,0.0037941490299999714,1.1100596189498901,0.08357129991054535,2.6465017795562744,742.5338134765625,0.02282176911830902,0.21135888993740082,6.0325140953063965,65.71428680419922,44.58991622924805,1.2489393949508667,10.512411117553711,0.001454631914384663,19.604167938232422,7.643813133239746,2.564710514355066,18.979167938232422,2.4829450409862206,2.208948850631714,0.797078013420105,0.58997642993927,0.58997642993927,0.0,0.21407657861709595,0.00032349483808502555,4.2321133709440184e-05,0.40516597032546997,0.16188369691371918,2.0,48
372,0.4543975293636322,0.5332961678504944,1.0000320672988892,0.8855603933334351,0.5713434219360352,0.04638671875,0.03329674154520035,0.7178076505661011,0.19283418357372284,3.130570650100708,70.11788940429688,0.18773546814918518,0.5585079193115234,8.050586700439453,80.4000015258789,26.401182174682617,0.632702112197876,10.529497146606445,0.0012349756434559822,24.541667938232422,13.15375804901123,1.8657533328598581,23.70833396911621,1.8024000337207333,3.9058470726013184,0.5919687151908875,0.31551477313041687,0.31785401701927185,0.02083333395421505,0.14348720014095306,0.0015939893200993538,0.00012118128621100501,0.3883152902126312,0.56354820728302,2.0,48
373,0.3490704596042633,0.43926873803138733,1.0000282526016235,1.3573598861694336,0.44097429513931274,0.00341796875,0.009073265828192234,2.654578447341919,0.17858168482780457,4.68440580368042,494.0245361328125,0.02282176911830902,0.23073846101760864,6.24688720703125,89.0,36.66676712036133,1.062821626663208,10.525739669799805,0.0012767112348228693,16.70833396911621,7.477002143859863,2.234630086403124,16.14583396911621,2.159399400571421,2.228713274002075,0.798139214515686,0.5645729303359985,0.5645729303359985,0.0,0.16051527857780457,0.0003056931309401989,4.088445136830548e-05,0.43196603655815125,0.38712599873542786,2.0,48
503,0.36198779940605164,0.620281994342804,1.0000519752502441,2.5534989833831787,0.3798238933086395,0.0166015625,0.03937190771102905,2.3715784549713135,0.3560727536678314,5.792791366577148,136.58755493164062,0.08450048416852951,0.43790391087532043,6.887158393859863,92.05882263183594,39.83533477783203,1.0958515405654907,10.55136489868164,0.0011336449533700943,21.104167938232422,7.894219875335693,2.6733696609383193,20.291667938232422,2.5704462547244513,2.191797971725464,0.910426139831543,0.5333305597305298,0.5414310693740845,0.02083333395421505,0.35276472568511963,0.00038718339055776596,4.904644109001803e-05,0.36968737840652466,1.189026951789856,2.0,48
600,0.46968361735343933,0.7700208425521851,1.0000367164611816,1.3672953844070435,0.5377390384674072,0.02001953125,0.04966436326503754,2.4807956218719482,0.5283994674682617,10.255407333374023,197.70602416992188,0.09811511635780334,0.4083981215953827,7.367766380310059,67.95121765136719,36.732810974121094,2.247246026992798,10.501035690307617,0.0018656303873285651,15.375,6.130671501159668,2.507881880804227,15.041666984558105,2.453510509766792,2.035166025161743,0.9173571467399597,0.6203012466430664,0.6203012466430664,0.0,0.18941369652748108,0.00022050493862479925,3.596750180195006e-05,0.370615690946579,1.8303176164627075,2.0,48
638,0.4339107573032379,0.5022024512290955,1.0000234842300415,1.2410838603973389,0.45234590768814087,0.03466796875,0.03929031640291214,1.1333318948745728,0.28270795941352844,3.8433897495269775,94.42861938476562,0.15061156451702118,0.5058014392852783,7.799237251281738,84.32394409179688,29.78896713256836,0.9489341974258423,10.517671585083008,0.0015738510992377996,25.39583396911621,13.935087203979492,1.8224381074299592,24.375,1.749181732823841,4.258357524871826,0.6562350988388062,0.3083209693431854,0.3084408640861511,0.02083333395421505,0.1552640199661255,0.0017268562223762274,0.00012392145064179207,0.43849870562553406,0.910214364528656,2.0,48
661,0.39056017994880676,0.6154675483703613,1.0000513792037964,1.4026907682418823,0.4828881621360779,0.0078125,0.016877515241503716,2.1603219509124756,0.27985724806785583,8.299736022949219,510.89141845703125,0.04568839073181152,0.29152441024780273,6.856884479522705,80.0,36.75946807861328,1.5279591083526611,10.525221824645996,0.0017769397236406803,21.58333396911621,7.859712600708008,2.7460716489444223,20.875,2.655949528174869,2.368645191192627,0.8690902590751648,0.5105234384536743,0.5105234384536743,0.0,0.1393275409936905,0.0005243659252300858,6.671566139908145e-05,0.33193981647491455,0.72010737657547,2.0,48
776,0.32613998651504517,0.47477152943611145,1.0000596046447754,0.9969750642776489,0.5160180926322937,0.00830078125,0.008321027271449566,1.002439022064209,0.10852228850126266,2.5589513778686523,269.1165466308594,0.04803864285349846,0.3431304097175598,6.74837589263916,79.11764526367188,46.913082122802734,0.8320750594139099,10.543708801269531,0.0009148850804194808,20.33333396911621,7.9426374435424805,2.560022925388264,19.6875,2.4787106443111306,2.2638444900512695,0.718874454498291,0.6571776270866394,0.6571776270866394,0.0,0.1775045096874237,0.00034671963658183813,4.365296019236008e-05,0.29332923889160156,0.3503212034702301,2.0,48
919,0.34687262773513794,0.47220543026924133,1.0000545978546143,1.8256008625030518,0.3557525873184204,0.0078125,0.026608221232891083,3.4058523178100586,0.39074283838272095,10.265496253967285,375.9013977050781,0.04568839073181152,0.31753435730934143,6.82222843170166,93.875,43.11171340942383,1.0172237157821655,10.538299560546875,0.0011894464259967208,23.479167938232422,8.279796600341797,2.835717958205157,22.729167938232422,2.7451360230084374,2.4090631008148193,0.8970202803611755,0.6299794912338257,0.6299794912338257,0.0,0.23627613484859467,0.0004919730126857758,5.941849007151719e-05,0.4450148642063141,1.135284185409546,2.0,48
932,0.29451656341552734,0.4664856195449829,1.0000489950180054,1.0561269521713257,0.5523280501365662,0.0048828125,0.005959194153547287,1.2204430103302002,0.09822449088096619,2.1488447189331055,357.6530456542969,0.03085736557841301,0.2774331569671631,6.476518630981445,86.9000015258789,37.804447174072266,0.9412472248077393,10.536043167114258,0.0012301113456487656,20.354167938232422,7.952601432800293,2.5594351841509178,19.75,2.4834640767619773,2.4496686458587646,0.7606541514396667,0.5384989976882935,0.5384989976882935,0.0,0.1677732765674591,0.0003391552600078285,4.2647083780977734e-05,0.3453402817249298,0.2542589604854584,2.0,48
983,0.6155018210411072,0.7054176330566406,1.0000413656234741,3.0754494667053223,0.24975138902664185,0.00244140625,0.017507320269942284,7.170998573303223,0.4529087245464325,14.65403938293457,887.0497436523438,0.01712392456829548,0.1616872102022171,5.618098258972168,66.80000305175781,46.86119842529297,1.0794005393981934,10.52336311340332,0.0011524752480909228,25.95833396911621,7.2874345779418945,3.562067508923922,25.08333396911621,3.441997820552679,2.3324105739593506,1.6372969150543213,0.4953135848045349,0.4953135848045349,0.0,0.20952577888965607,0.0003159287152811885,4.335252844724505e-05,0.37092331051826477,0.7469789981842041,2.0,48
1038,0.44024285674095154,0.4741356670856476,1.0000406503677368,1.5334696769714355,0.3793298006057739,0.0146484375,0.030644334852695465,2.091986656188965,0.3200211226940155,5.21762228012085,158.08169555664062,0.07640714943408966,0.4028629660606384,6.572768211364746,72.33333587646484,36.24860382080078,1.39651358127594,10.514965057373047,0.0016211982583627105,22.83333396911621,7.6444830894470215,2.9869035842028224,22.166667938232422,2.8996948060276164,2.548692226409912,0.9601499438285828,0.6031410694122314,0.6031410694122314,0.0,0.20579105615615845,0.0006108155357651412,7.990279104800765e-05,0.32078438997268677,1.1312164068222046,2.0,48
1129,0.5107353329658508,0.6360774040222168,1.000032901763916,0.8955658078193665,0.49829837679862976,0.04638671875,0.026575496420264244,0.5729117393493652,0.15973462164402008,2.138395309448242,68.77303314208984,0.18773546814918518,0.5520808100700378,7.974327564239502,73.68421173095703,25.86958885192871,0.8806478381156921,10.525940895080566,0.001483104657381773,22.08333396911621,6.720035552978516,3.28619302117625,21.33333396911621,3.174586468953247,2.3786511421203613,0.8276182413101196,0.500929594039917,0.500929594039917,0.0,0.13280615210533142,0.00030858139507472515,4.5919607445939305e-05,0.32012152671813965,0.4972895085811615,2.0,48
1139,0.3554670512676239,0.43733686208724976,1.0000253915786743,1.1096636056900024,0.5353910326957703,0.0244140625,0.033629272133111954,1.3774549961090088,0.28301116824150085,6.338118553161621,181.11366271972656,0.1147531270980835,0.4669053852558136,7.555018424987793,70.66000366210938,48.92870330810547,1.5784941911697388,10.501855850219727,0.0015764927957206964,20.916667938232422,8.398211479187012,2.4906098120014426,20.1875,2.4037856186394095,2.306666851043701,0.7913410663604736,0.6041978597640991,0.6041978597640991,0.0,0.17061251401901245,0.0003992324636783451,4.753779589765877e-05,0.3393694758415222,0.9049203395843506,2.0,48
1169,0.40790387988090515,0.5284723043441772,1.0000468492507935,1.2314026355743408,0.4826495349407196,0.01611328125,0.018767476081848145,1.164720892906189,0.20071840286254883,3.835435152053833,224.80140686035156,0.08250018209218979,0.40751561522483826,7.2401909828186035,72.66666412353516,33.25230407714844,0.9734163284301758,10.532535552978516,0.0013851188123226166,20.104167938232422,6.248679161071777,3.217346800473378,19.541667938232422,3.1273277765164287,2.213815450668335,0.7065660357475281,0.5667579174041748,0.5667579174041748,0.0,0.20242837071418762,0.00027566097560338676,4.411507905215515e-05,0.3858450651168823,0.6603422164916992,2.0,48
1240,0.296174556016922,0.34994643926620483,1.000054121017456,1.6165417432785034,0.47397395968437195,0.00537109375,0.008117088116705418,1.5112541913986206,0.16057997941970825,4.665778636932373,622.4892578125,0.03342986851930618,0.24220025539398193,6.274232864379883,67.54545593261719,34.85487747192383,0.9351547956466675,10.532289505004883,0.0011768806725740433,14.4375,7.890042304992676,1.8298380951095574,13.770833969116211,1.7453434873155043,2.2294774055480957,0.5117571949958801,0.5476632118225098,0.5476632118225098,0.0,0.1615467667579651,0.00027531167143024504,3.4893560825028425e-05,0.5216952562332153,0.34632912278175354,2.0,48
1394,0.34062883257865906,0.4416027367115021,1.0000314712524414,1.5123871564865112,0.3829120099544525,0.00390625,0.0038704476319253445,0.9908345937728882,0.07018022239208221,1.884149193763733,459.1273498535156,0.02555946074426174,0.25262853503227234,6.347661018371582,79.5,43.698699951171875,1.065489411354065,10.528116226196289,0.0012567031662911177,18.58333396911621,8.758987426757812,2.121630394299884,18.104167938232422,2.066924752312897,2.344715118408203,1.0246775150299072,0.5259302854537964,0.5259302854537964,0.0,0.15622930228710175,0.000465460994746536,5.3140959284082375e-05,0.4373807907104492,0.1651390939950943,2.0,48
