feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_reconstruction_norm_ratio,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
43,0.1466442197561264,0.2041100561618805,1.0000001192092896,0.9449360966682434,0.8516426086425781,0.0048828125,0.028109438717365265,5.756813049316406,0.4761105477809906,15.799935340881348,664.8740844726562,0.03085736557841301,0.28146234154701233,6.359133720397949,81.0999984741211,71.6814956665039,1.1624871492385864,12.16935920715332,0.0003385671880096197,2.9791667461395264,5.500694274902344,0.5415983132013702,2.2291667461395264,0.40525188834032827,0.8178449869155884,2.016474485397339,0.31516513228416443,0.35737690329551697,0.0625,0.7833722233772278,5.622400749416556e-06,1.0221256550919868e-06,1.171390414237976,0.5646371841430664,1.0,48
89,0.179976686835289,0.753450334072113,1.0,0.8648819327354431,0.9327532052993774,0.00390625,0.014142808504402637,3.620558977127075,0.22678734362125397,4.215417861938477,259.29888916015625,0.02555946074426174,0.27221739292144775,6.39365291595459,96.5,55.48975372314453,0.7823280096054077,12.163606643676758,0.0002857553190551698,2.75,4.118284702301025,0.6677537353806414,1.3125,0.3187006464316698,0.5817988514900208,2.077160358428955,0.35564374923706055,0.4918144941329956,0.1666666716337204,0.49976846575737,3.994935468654148e-06,9.70048393381244e-07,0.570125937461853,0.24350817501544952,1.0,48
148,0.20590367913246155,0.2879942059516907,0.9999999403953552,1.225932240486145,0.7775681018829346,0.00244140625,0.013657565228641033,5.5941386222839355,0.32483193278312683,12.484115600585938,1099.6866455078125,0.01712392456829548,0.19047211110591888,6.1766886711120605,115.5999984741211,76.4727554321289,1.1994273662567139,12.159313201904297,0.00034661145764403045,4.395833492279053,7.581615447998047,0.579801694854066,3.5833334922790527,0.47263456081762883,1.1187777519226074,1.8037775754928589,0.4189493656158447,0.4189493656158447,0.0,0.37614214420318604,1.198967220261693e-05,1.5814139175271291e-06,0.43278276920318604,0.4322623908519745,1.0,48
266,0.23452194035053253,0.40966933965682983,1.0,0.9729461073875427,0.7701588273048401,0.00830078125,0.04103090986609459,4.943017959594727,0.45988568663597107,7.300958633422852,141.85255432128906,0.04803864285349846,0.3683917224407196,6.782562255859375,76.23529052734375,61.308837890625,0.6608806848526001,12.166051864624023,0.00023030128795653582,6.520833492279053,6.370540142059326,1.023591930453675,4.3541669845581055,0.6834847407955803,0.9201347231864929,2.318582534790039,0.4514448344707489,0.5126970410346985,0.125,0.3803273141384125,1.0254017070110422e-05,1.6095993158124483e-06,0.45083001255989075,0.8288838267326355,1.0,48
293,0.21450889110565186,0.32584744691848755,1.0,1.1260790824890137,0.7869975566864014,0.013671875,0.06771737337112427,4.953042030334473,0.6344619989395142,12.069558143615723,162.25967407226562,0.07226333767175674,0.425581157207489,7.334673881530762,105.21428680419922,61.18506622314453,0.7510172724723816,12.162477493286133,0.00024399161338806152,4.5625,6.266970634460449,0.7280231963481306,3.4375,0.5485106273855779,0.8165956735610962,2.113201141357422,0.4780735373497009,0.5365831851959229,0.0625,0.6943334937095642,8.055179023358505e-06,1.285338559943424e-06,0.8659093976020813,1.4614371061325073,1.0,48
297,0.15788093209266663,0.27121850848197937,1.0,1.090834140777588,0.8034213185310364,0.0029296875,0.01625402644276619,5.548040866851807,0.324738472700119,9.835708618164062,577.3910522460938,0.020013848319649696,0.2244921177625656,5.96728515625,76.16666412353516,79.9084701538086,1.035825490951538,12.19047737121582,0.00024210244009736925,2.3541667461395264,6.181828498840332,0.3808204551085406,1.5625,0.25275693069866706,0.6786827445030212,1.6889581680297852,0.28656381368637085,0.2945498824119568,0.02083333395421505,0.8998957872390747,4.903163244307507e-06,7.931574351012378e-07,1.5884180068969727,0.4265004098415375,1.0,48
385,0.2249424308538437,0.26710134744644165,0.9999998807907104,1.0285500288009644,0.7538080215454102,0.013671875,0.06089751794934273,4.45421838760376,0.5353497266769409,7.7079854011535645,91.55561828613281,0.07226333767175674,0.43272414803504944,6.971729278564453,71.78571319580078,73.7228012084961,0.9710772633552551,12.164204597473145,0.0002760020433925092,5.6041669845581055,7.324652671813965,0.7651102691152071,3.9791667461395264,0.5432567138670222,0.859168291091919,2.5489606857299805,0.27316442131996155,0.2946386933326721,0.0625,0.7491679787635803,8.206316124415025e-06,1.1203693172769953e-06,1.0225850343704224,1.3179386854171753,1.0,48
454,0.2299448549747467,0.2883767783641815,1.0,1.032704472541809,0.7321827411651611,0.01171875,0.06126518175005913,5.227962017059326,0.6304359436035156,15.161635398864746,225.34747314453125,0.0637580007314682,0.40347111225128174,6.5898237228393555,62.83333206176758,72.05140686035156,0.8895854949951172,12.160419464111328,0.00027374053024686873,5.7291669845581055,6.332246780395508,0.9047605335357224,3.6041667461395264,0.5691766075204426,0.8287523984909058,2.5892255306243896,0.25549763441085815,0.3607982099056244,0.1666666716337204,0.758095383644104,5.475055331771728e-06,8.646307563495578e-07,0.8712823390960693,1.0497931241989136,1.0,48
496,0.15857231616973877,0.20336808264255524,1.0,0.9978770017623901,0.8148983120918274,0.01025390625,0.07473525404930115,7.288466453552246,0.8501434326171875,20.286725997924805,263.9930114746094,0.057165034115314484,0.3806382119655609,6.73261833190918,97.33333587646484,68.3281478881836,0.9346299171447754,12.170486450195312,0.0002870899043045938,3.6875,5.477110862731934,0.6732564093888259,2.625,0.47926727448018114,0.8081010580062866,1.7701091766357422,0.2792878746986389,0.3376757800579071,0.1458333432674408,0.5550035238265991,9.252313247998245e-06,1.689268934478092e-06,0.8286024332046509,1.05313241481781,1.0,48
504,0.13646383583545685,0.18113116919994354,1.0,1.0163564682006836,0.8185812830924988,0.00390625,0.025380700826644897,6.497459411621094,0.4238767921924591,9.72027587890625,332.6308288574219,0.02555946074426174,0.2664346694946289,6.395210266113281,93.375,57.392784118652344,0.8122414350509644,12.16099739074707,0.00028430813108570874,2.3958334922790527,5.19019889831543,0.4616072591053476,1.5625,0.3010481924877012,0.7353771924972534,2.222656726837158,0.32126158475875854,0.37303662300109863,0.0833333358168602,0.7155365347862244,8.975201126304455e-06,1.729259568824023e-06,1.1044633388519287,0.4329131543636322,1.0,48
