feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_reconstruction_norm_ratio,resid_error_delta_norm,resid_change_explained_energy,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx,matched_feature
43,0.16101470589637756,0.18407829105854034,1.0,,,,,,,,,,,,,96.1823501586914,2.9141907691955566,10.48200511932373,0.001757404999807477,23.729167938232422,35.435874938964844,0.6696368573488716,19.20833396911621,0.5420589726309926,1.4965713024139404,0.7624566555023193,1.4717826843261719,0.02125006914138794,0.8365046977996826,0.8365046977996826,0.0,0.29501262307167053,0.007146747782826424,0.00020168114356197646,0.3198888897895813,,1.0,48,4413
44,0.15909628570079803,0.17647066712379456,1.0000001192092896,,,,,,,,,,,,,77.76581573486328,1.6828818321228027,10.533456802368164,0.0010720561258494854,27.916667938232422,31.489578247070312,0.8865367363871991,21.0,0.6668873056527804,1.7083282470703125,0.8619378805160522,1.3875608444213867,0.32965075969696045,0.8439157009124756,0.8439157009124756,0.0,0.3204367160797119,0.0064537664875388145,0.00020494928305652232,0.3071101903915405,,1.0,48,4471
45,0.15703053772449493,0.1739649921655655,1.0,,,,,,,,,,,,,87.88731384277344,2.0767641067504883,10.50523853302002,0.0013901616912335157,26.479167938232422,34.92388916015625,0.7581964256392111,19.52083396911621,0.5589536112088421,1.7884953022003174,0.643749475479126,1.3078322410583496,0.4735372066497803,0.8444265723228455,0.8444265723228455,0.0,0.27926352620124817,0.008054021745920181,0.00023061640433799793,0.2702007293701172,,1.0,48,4658
46,0.16286495327949524,0.21150153875350952,1.0,,,,,,,,,,,,,94.13436126708984,3.0819103717803955,10.467710494995117,0.002048579975962639,21.39583396911621,32.95574951171875,0.6492291718328471,16.375,0.4968783971734104,1.528273105621338,0.6170779466629028,1.2689169645309448,0.31992435455322266,0.8284961581230164,0.8284961581230164,0.0,0.4321388304233551,0.007013722322881222,0.00021282241868779178,0.4094949960708618,,1.0,48,4701
47,0.15424631536006927,0.17616651952266693,1.0,,,,,,,,,,,,,80.12235260009766,2.0492801666259766,10.540950775146484,0.001152766402810812,21.291667938232422,32.81365966796875,0.6488659950516812,16.166667938232422,0.4926810388384323,1.5796359777450562,0.6163544058799744,1.2877535820007324,0.3478538393974304,0.8259421586990356,0.8259421586990356,0.0,0.2946041524410248,0.007073414511978626,0.0002155631094305446,0.31467509269714355,,1.0,48,4708
48,0.1590874046087265,0.18445077538490295,0.9999999403953552,,,,,,,,,,,,,87.36212158203125,2.2164411544799805,10.514091491699219,0.0011027493746951222,24.0,32.41148376464844,0.7404782874757583,18.666667938232422,0.5759275961575411,1.562424659729004,0.7148200869560242,1.3813140392303467,0.22234219312667847,0.8312193751335144,0.8312193751335144,0.0,0.284495085477829,0.006478415802121162,0.0001998802599462737,0.33346667885780334,,1.0,48,4717
49,0.16076917946338654,0.17177541553974152,1.0,,,,,,,,,,,,,87.74539184570312,3.006803035736084,10.50596809387207,0.0018680980429053307,26.27083396911621,35.3671875,0.742802462358314,18.979167938232422,0.5366320952964129,2.037445306777954,0.7528645396232605,1.3144035339355469,0.5920054912567139,0.8155101537704468,0.8155101537704468,0.0,0.27454042434692383,0.007968617603182793,0.00022531103444201444,0.30497539043426514,,1.0,48,4734
50,0.16585437953472137,0.1870395690202713,1.0,,,,,,,,,,,,,88.67118835449219,3.1108992099761963,10.495771408081055,0.0018845628947019577,26.33333396911621,35.02234649658203,0.7519009031609911,18.64583396911621,0.5323981922688118,2.541489601135254,0.8505207896232605,1.2833466529846191,0.7487257719039917,0.8163647651672363,0.8163647651672363,0.0,0.6741421818733215,0.006636341568082571,0.0001894887758830023,0.6668598651885986,,1.0,48,5406
51,0.1614271104335785,0.17837798595428467,1.0,,,,,,,,,,,,,93.11936950683594,3.014934778213501,10.516395568847656,0.0017713254783302546,22.979167938232422,32.52549362182617,0.7064971310918806,16.875,0.5188237937605911,1.8801381587982178,0.6960674524307251,1.259110927581787,0.5523602962493896,0.8128511309623718,0.8128511309623718,0.0,0.2538146376609802,0.006880623288452625,0.00021154554536014606,0.3078020513057709,,1.0,48,5467
52,0.15581192076206207,0.1763686239719391,1.0,,,,,,,,,,,,,99.85578155517578,3.869032382965088,10.455342292785645,0.0023773973807692528,22.8125,32.341453552246094,0.7053640911993594,17.875,0.5526962468027857,1.4992318153381348,0.6843852996826172,1.2860698699951172,0.27047330141067505,0.8088797926902771,0.8088797926902771,0.0,0.379442423582077,0.0059893326833844185,0.00018519058433341678,0.5220211744308472,,1.0,48,5930
53,0.1571059376001358,0.17374667525291443,1.0,,,,,,,,,,,,,80.96293640136719,1.7923145294189453,10.51356315612793,0.0011589881032705307,17.854167938232422,34.29273986816406,0.5206398789267078,12.270833969116211,0.35782600085943195,1.6832304000854492,0.6034467220306396,1.2567460536956787,0.4450805187225342,0.8581237196922302,0.8581237196922302,0.0,0.45287302136421204,0.005401453003287315,0.0001575101033769161,0.4081059694290161,,1.0,48,5937
54,0.1556161642074585,0.18722763657569885,0.9999999403953552,,,,,,,,,,,,,77.53792572021484,1.6875076293945312,10.531038284301758,0.001066381810232997,28.166667938232422,31.60769271850586,0.8911333130250884,22.8125,0.721738856295139,1.6439356803894043,0.8051376342773438,1.4277892112731934,0.23748713731765747,0.8139538168907166,0.8139538168907166,0.0,0.317739874124527,0.006787552498281002,0.00021474368776559097,0.3535294234752655,,1.0,48,6200
55,0.15682293474674225,0.17749102413654327,0.9999999403953552,,,,,,,,,,,,,81.82854461669922,2.259619951248169,10.5321044921875,0.001152943354099989,31.125,38.145362854003906,0.8159576331982226,23.25,0.6095105211842144,2.4004688262939453,0.8818589448928833,1.5010408163070679,0.611405611038208,0.8366931676864624,0.8366931676864624,0.0,0.2689973711967468,0.009002537466585636,0.0002360060775586679,0.2871449887752533,,1.0,48,6240
56,0.16175825893878937,0.18966323137283325,1.0,,,,,,,,,,,,,81.36963653564453,1.845085859298706,10.539579391479492,0.0010855827713385224,23.791667938232422,29.218122482299805,0.8142777806651512,20.02083396911621,0.6852197287622617,1.419936180114746,0.6006368398666382,1.2523176670074463,0.22421503067016602,0.8273007273674011,0.8273007273674011,0.0,0.13597849011421204,0.005585814826190472,0.00019117637786830987,0.1965901106595993,,1.0,48,6287
57,0.1636827290058136,0.17902012169361115,1.0,,,,,,,,,,,,,85.46458435058594,2.3141849040985107,10.52682113647461,0.001273545203730464,18.791667938232422,38.966796875,0.48224820720294165,15.125,0.388150969776586,1.3973019123077393,0.5638768076896667,1.28096342086792,0.15853607654571533,0.8629218339920044,0.8629218339920044,0.0,0.3502911627292633,0.006571006029844284,0.00016863090002590763,0.3413506746292114,,1.0,48,6700
58,0.15914595127105713,0.17917971312999725,1.0,,,,,,,,,,,,,85.61318969726562,1.9822474718093872,10.532129287719727,0.0010903289075940847,19.604167938232422,33.15319061279297,0.5913207015663363,14.791666984558105,0.44616119012052996,1.3697612285614014,0.6122457981109619,1.2511990070343018,0.16491395235061646,0.8534224033355713,0.8534224033355713,0.0,0.19256311655044556,0.004580405540764332,0.00013815881532727297,0.17823408544063568,,1.0,48,7054
