feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,stab_signed,stab_abs,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
947,0.3921845853328705,0.498526394367218,1.0000289678573608,0.9014360308647156,0.6361306309700012,0.04833984375,0.02610650844871998,0.540061891078949,0.14755406975746155,1.9055273532867432,64.1827163696289,0.1935976892709732,0.5658784508705139,7.958817958831787,73.52525329589844,29.15398406982422,0.8672199845314026,10.527666091918945,0.0011875509517267346,11.666666984558105,3.106966733932495,3.7550022082925736,0.5064365267753601,0.5064365267753601,5.605883779935539e-05,1.8042947485302524e-05,0.27795642614364624,0.4384724199771881,1.0,48
969,0.3312399387359619,0.43593934178352356,1.0000114440917969,1.5778545141220093,0.498901903629303,0.01025390625,0.02268516644835472,2.21234393119812,0.3150172829627991,8.588249206542969,363.6897888183594,0.057165034115314484,0.3349338471889496,6.905652046203613,73.47618865966797,36.56592559814453,0.739124596118927,10.536884307861328,0.001050344668328762,14.395833969116211,3.4146077632904053,4.215955367325837,0.5812050104141235,0.5812050104141235,7.0989626692608e-05,2.0789979817857834e-05,0.31593218445777893,0.9526514410972595,1.0,48
1052,0.3820328712463379,0.4931614100933075,1.0000298023223877,3.2964277267456055,0.3571767210960388,0.00244140625,0.008363662287592888,3.4257559776306152,0.19503632187843323,5.926662921905518,642.5733032226562,0.01712392456829548,0.17983339726924896,5.3476457595825195,70.0,35.7791633605957,1.2165815830230713,10.525562286376953,0.0016238517127931118,8.333333969116211,3.6989684104919434,2.2528805390579465,0.5662149786949158,0.5662149786949158,4.007808820460923e-05,1.0834936568417379e-05,0.5122292637825012,0.3568495810031891,1.0,48
1080,0.4023330807685852,0.7092257142066956,1.0000020265579224,1.9237805604934692,0.361985445022583,0.00439453125,0.01815306395292282,4.130830764770508,0.36244967579841614,11.752227783203125,734.5574340820312,0.02823571488261223,0.24320094287395477,5.5379438400268555,48.44444274902344,40.656463623046875,1.016761064529419,10.510697364807129,0.0012061921879649162,9.270833969116211,4.390079498291016,2.1117690355282863,0.5307340621948242,0.5307340621948242,9.585075167706236e-05,2.183348877760427e-05,0.6034045815467834,0.7745306491851807,1.0,48
1153,0.2959604859352112,0.33648356795310974,1.0000132322311401,1.1917376518249512,0.5447874069213867,0.01025390625,0.005160389468073845,0.5032608509063721,0.06889145076274872,1.5401227474212646,303.4334716796875,0.057165034115314484,0.34556907415390015,6.995225429534912,74.61904907226562,37.82893371582031,0.8759157657623291,10.528697967529297,0.0010769185610115528,9.854166984558105,3.5866141319274902,2.7474845619334887,0.5617608428001404,0.5617608428001404,6.404972373275086e-05,1.785799118561713e-05,0.3475411534309387,0.21414776146411896,1.0,48
1263,0.35173723101615906,0.39294102787971497,1.0000165700912476,0.922651469707489,0.612227201461792,0.0478515625,0.03449804335832596,0.7209386825561523,0.23095446825027466,3.4772539138793945,102.32508087158203,0.19214002788066864,0.5363790988922119,8.015128135681152,80.96939086914062,29.946243286132812,0.9337273240089417,10.533982276916504,0.0013730316422879696,13.083333969116211,3.174480438232422,4.12140952904628,0.4995804727077484,0.4995804727077484,0.00010244239820167422,3.227060297653275e-05,0.3105655908584595,0.7481796145439148,1.0,48
1277,0.47163254022598267,0.6115207076072693,1.000049352645874,1.8241944313049316,0.34938013553619385,0.005859375,0.010338850319385529,1.76449716091156,0.16543136537075043,5.030933380126953,526.0549926757812,0.03595767915248871,0.2970196604728699,6.542364120483398,82.0,38.897071838378906,0.9179134368896484,10.526097297668457,0.0011734843719750643,15.291666984558105,4.11829948425293,3.7131022175287556,0.5630181431770325,0.5630181431770325,0.00011727343371603638,2.8476179034499794e-05,0.4077380299568176,0.44112429022789,1.0,48
1295,0.487661749124527,0.5850070118904114,1.0000200271606445,1.5418264865875244,0.3626860976219177,0.0146484375,0.026558900251984596,1.8130875825881958,0.3122444152832031,6.755261421203613,298.8067626953125,0.07640714943408966,0.38511043787002563,7.215562343597412,83.13333129882812,32.78849792480469,1.972148060798645,10.523139953613281,0.0017400571377947927,13.416666984558105,3.220323085784912,4.166248722719534,0.5677579045295715,0.5677579045295715,0.00010169648885494098,3.157959180805545e-05,0.32169225811958313,0.9917464852333069,1.0,48
1340,0.3166447877883911,0.4171299636363983,1.0000611543655396,1.6940100193023682,0.44190534949302673,0.00439453125,0.004009587224572897,0.9124038219451904,0.07598795741796494,2.0678279399871826,455.9947204589844,0.02823571488261223,0.23956753313541412,6.398232460021973,85.22222137451172,39.713287353515625,0.9628399610519409,10.532018661499023,0.0011980475392192602,12.270833969116211,3.676105499267578,3.3379983077692006,0.530284583568573,0.530284583568573,8.25545284897089e-05,2.2457061768653355e-05,0.37320849299430847,0.1710757166147232,1.0,48
1377,0.36396151781082153,0.49913346767425537,1.0000901222229004,1.1818807125091553,0.5155003070831299,0.00439453125,0.002253133337944746,0.5127130150794983,0.04247012361884117,1.2948453426361084,592.9874267578125,0.02823571488261223,0.2522282600402832,6.166064262390137,70.0,49.14102554321289,1.346113681793213,10.513383865356445,0.0013913002330809832,10.5625,4.207782745361328,2.5102294044391518,0.6204169988632202,0.6204169988632202,8.808809798210859e-05,2.0934564140668035e-05,0.3585817217826843,0.09613367915153503,1.0,48
1427,0.5280847549438477,0.7685423493385315,1.0000360012054443,2.410505771636963,0.3176597058773041,0.00244140625,0.005020158365368843,2.0562567710876465,0.1575075089931488,6.707266330718994,1618.1705322265625,0.01712392456829548,0.1283828467130661,6.054924011230469,107.4000015258789,57.88945388793945,1.6505863666534424,10.358306884765625,0.0017884080298244953,6.5625,5.567885398864746,1.1786341704431824,0.7880992293357849,0.7880992293357849,5.958375913905911e-05,1.070132640377163e-05,0.43207842111587524,0.2141934186220169,1.0,48
1534,0.403795063495636,0.6397781372070312,1.00004243850708,1.2969114780426025,0.48011118173599243,0.00927734375,0.012091669254004955,1.3033546209335327,0.17183244228363037,4.262285232543945,402.37994384765625,0.05265381559729576,0.3347690999507904,7.073343276977539,92.10526275634766,32.093753814697266,1.6549930572509766,10.509357452392578,0.001790826441720128,10.875,3.1053740978240967,3.501993519106141,0.6199014186859131,0.6199014186859131,8.344980597030371e-05,2.6872706177348832e-05,0.3498457670211792,0.5050260424613953,1.0,48
1740,0.30698463320732117,0.37825262546539307,1.0000554323196411,0.9692591428756714,0.5658465027809143,0.017578125,0.017178088426589966,0.9772423505783081,0.16480141878128052,3.456789493560791,190.8578643798828,0.08845767378807068,0.43203145265579224,7.480690002441406,86.08333587646484,38.869380950927734,0.8998981714248657,10.52785587310791,0.0012120928149670362,14.354166984558105,3.9120798110961914,3.6691907223242626,0.5376293063163757,0.5376293063163757,0.00012407946633175015,3.171700783369554e-05,0.32242968678474426,0.5527895092964172,1.0,48
1833,0.4352339804172516,0.5153851509094238,1.0000399351119995,0.9144697785377502,0.5651119947433472,0.041015625,0.02837272360920906,0.6917540431022644,0.19842590391635895,3.410871982574463,131.8997039794922,0.1711585372686386,0.5254817605018616,8.011351585388184,78.55952453613281,32.23517990112305,0.6613824367523193,10.54194450378418,0.0010343322064727545,16.77083396911621,4.352651119232178,3.853015891047221,0.4742851257324219,0.4742851257324219,0.0001270319480681792,2.9184959762807376e-05,0.3161645829677582,0.6343539357185364,1.0,48
2045,0.3382725715637207,0.4508628845214844,1.000048041343689,2.7297770977020264,0.40932565927505493,0.00244140625,0.03419395536184311,14.005844116210938,0.852993369102478,26.992887496948242,792.8649291992188,0.01712392456829548,0.16779856383800507,5.7607855796813965,71.0,35.411006927490234,1.3883171081542969,10.515680313110352,0.0016260971315205097,10.520833969116211,3.447866916656494,3.051403720885074,0.6442440748214722,0.6442440748214722,5.4029718739911914e-05,1.5670476816315602e-05,0.447856068611145,1.4589420557022095,1.0,48
2094,0.3741636872291565,0.4992380440235138,1.0000382661819458,1.383675217628479,0.456665575504303,0.00244140625,0.0029500937089323997,1.2083584070205688,0.07466345280408859,2.633939027786255,937.0274047851562,0.01712392456829548,0.17196255922317505,5.981195449829102,86.80000305175781,35.543460845947266,0.8876519203186035,10.532832145690918,0.001212365459650755,12.354166984558105,3.5436038970947266,3.486328412671506,0.5848701000213623,0.5848701000213623,8.805200195638463e-05,2.484815015021679e-05,0.39487671852111816,0.12587065994739532,1.0,48
2097,0.35973188281059265,0.4117179811000824,1.0000234842300415,1.1581058502197266,0.583175003528595,0.0185546875,0.019177822396159172,1.033583641052246,0.2150462567806244,5.908084392547607,361.1004638671875,0.09235962480306625,0.4061983525753021,7.415804862976074,77.2631607055664,30.403606414794922,0.7555453777313232,10.529414176940918,0.0011577780824154615,6.9791669845581055,2.8179080486297607,2.4767191971308686,0.5976852178573608,0.5976852178573608,5.152486846782267e-05,1.8284794037204044e-05,0.3483194410800934,0.6793015599250793,1.0,48
2170,0.5672906041145325,0.6204207539558411,0.9999710321426392,1.6538549661636353,0.31212013959884644,0.00390625,0.005079330410808325,1.3003085851669312,0.11279900372028351,3.398805856704712,636.9456787109375,0.02555946074426174,0.2018774002790451,5.982853412628174,70.875,29.138900756835938,0.5792027115821838,10.533966064453125,0.0010738670825958252,20.354167938232422,8.868911743164062,2.2950017436999404,0.2806013822555542,0.2806013822555542,0.0005177315324544907,5.837599322935932e-05,0.42193830013275146,0.21671809256076813,1.0,48
2298,0.2324177771806717,0.2882866859436035,1.000046730041504,2.2484426498413086,0.452212929725647,0.0029296875,0.006332908757030964,2.161632776260376,0.18258345127105713,7.837160110473633,1657.9755859375,0.020013848319649696,0.1627834439277649,6.2839765548706055,100.0,34.966800689697266,0.9058439135551453,10.516716957092285,0.00130190490745008,3.3958334922790527,3.340566635131836,1.016544153438087,0.6495224833488464,0.6495224833488464,5.3464911616174504e-05,1.6004743295299382e-05,0.5693416595458984,0.270204097032547,1.0,48
2324,0.3566156029701233,0.4114413857460022,1.0000303983688354,1.280705213546753,0.4348941445350647,0.0126953125,0.01301401387900114,1.0251038074493408,0.14702670276165009,3.0794484615325928,225.6591796875,0.06804874539375305,0.3846576511859894,7.083754062652588,75.88461303710938,33.9578971862793,1.4463180303573608,10.517596244812012,0.001692014979198575,12.166666984558105,3.0992581844329834,3.9256706673914357,0.5534986257553101,0.5534986257553101,8.928489842219278e-05,2.880847377690895e-05,0.39173272252082825,0.4891972243785858,1.0,48
2337,0.5657932162284851,0.6617374420166016,1.0000625848770142,2.1660315990448,0.29040539264678955,0.00927734375,0.025138583034276962,2.709674596786499,0.4499698877334595,13.518176078796387,688.428466796875,0.05265381559729576,0.2881433069705963,6.526503086090088,69.89473724365234,47.7994384765625,1.2136446237564087,10.530224800109863,0.0011782152578234673,16.375,4.671658515930176,3.505179136940358,0.5974617004394531,0.5974617004394531,0.00014250603271648288,3.0504376962806467e-05,0.39664220809936523,1.0665712356567383,1.0,48
2394,0.33770594000816345,0.44361546635627747,1.000063419342041,1.458694577217102,0.45766180753707886,0.00341796875,0.004605707712471485,1.3474985361099243,0.08723687380552292,2.5637598037719727,508.8004150390625,0.02282176911830902,0.23901520669460297,6.126436233520508,80.0,38.6436767578125,0.9909836649894714,10.522686958312988,0.001265556551516056,10.8125,3.4144530296325684,3.1666858130705293,0.5514659881591797,0.5514659881591797,8.350358984898776e-05,2.4455919844184954e-05,0.3855926990509033,0.1965101957321167,1.0,48
2411,0.35890206694602966,0.46404704451560974,1.0000483989715576,1.2319307327270508,0.5131797790527344,0.01220703125,0.021677225828170776,1.7757983207702637,0.2842824161052704,7.0814290046691895,309.5482177734375,0.06591325998306274,0.35094717144966125,6.9462809562683105,68.72000122070312,37.28755569458008,0.9074622988700867,10.534690856933594,0.001201113685965538,8.520833969116211,3.723036527633667,2.288678578086689,0.5478857159614563,0.5478857159614563,7.84726144047454e-05,2.1077583744214874e-05,0.3724169433116913,0.8972373604774475,1.0,48
2489,0.37788692116737366,0.44569677114486694,1.000060796737671,1.598454475402832,0.45697885751724243,0.00390625,0.007719389628618956,1.9761637449264526,0.19712980091571808,7.879453659057617,1280.1455078125,0.02555946074426174,0.18596358597278595,6.091102123260498,66.875,46.314449310302734,1.0500273704528809,10.52206802368164,0.001245250110514462,10.041666984558105,4.083330154418945,2.4591856597976145,0.6212512254714966,0.6212512254714966,8.035302744247019e-05,1.967830770645125e-05,0.3861287832260132,0.32936063408851624,1.0,48
2551,0.533047616481781,0.6416109800338745,1.0000396966934204,1.8998034000396729,0.34282582998275757,0.0048828125,0.01067352294921875,2.1859374046325684,0.29172348976135254,12.482807159423828,1637.4129638671875,0.03085736557841301,0.1869545578956604,6.20085334777832,71.0,41.94193649291992,1.419876217842102,10.530909538269043,0.0014573142398148775,11.9375,3.945107936859131,3.025899458468292,0.5802747011184692,0.5879917740821838,6.809391197748482e-05,1.7260341895510693e-05,0.36141565442085266,0.4554036557674408,1.0,48
2560,0.3268650472164154,0.5742262601852417,1.0000412464141846,1.937933087348938,0.40689343214035034,0.00439453125,0.008909293450415134,2.0273592472076416,0.19245542585849762,5.621055603027344,650.9220581054688,0.02823571488261223,0.21875688433647156,6.11931848526001,65.66666412353516,37.050865173339844,1.3369474411010742,10.535869598388672,0.0015843050787225366,5.833333492279053,3.4942383766174316,1.66941486151034,0.5893092751502991,0.5893092751502991,8.186819468392059e-05,2.3429481799944513e-05,0.3838627338409424,0.3801298439502716,1.0,48
2596,0.33727404475212097,0.42634347081184387,1.0000449419021606,1.0259065628051758,0.5395718812942505,0.0087890625,0.00809548795223236,0.9210866093635559,0.12393293529748917,4.1924147605896,711.8506469726562,0.05035991966724396,0.3293917179107666,6.956078052520752,82.83333587646484,37.51363754272461,0.80843186378479,10.544988632202148,0.0010107255075126886,10.770833969116211,3.581547737121582,3.0073126842361697,0.5861601829528809,0.5861601829528809,0.00011321487545501441,3.1610600625386866e-05,0.2729742228984833,0.33567097783088684,1.0,48
2601,0.5402992367744446,0.6381326913833618,1.0000447034835815,2.365757465362549,0.3092465400695801,0.0048828125,0.017318177968263626,3.5467629432678223,0.295843243598938,7.637284755706787,452.3545227050781,0.03085736557841301,0.273721307516098,6.339159965515137,78.0999984741211,36.105438232421875,1.178673267364502,10.513245582580566,0.001482165651395917,13.020833969116211,3.5888009071350098,3.628185087377576,0.5054571032524109,0.5054571032524109,7.069636922096834e-05,1.9699161601141766e-05,0.4148848056793213,0.7389089465141296,1.0,48
2663,0.3583659827709198,0.5106377005577087,1.0000303983688354,1.2788406610488892,0.5016763210296631,0.005859375,0.017582029104232788,3.000666379928589,0.3303995728492737,9.076114654541016,569.1370239257812,0.03595767915248871,0.25648033618927,6.663830757141113,88.66666412353516,51.62757110595703,1.0983209609985352,10.52368450164795,0.0011388874845579267,9.75,4.993124961853027,1.9526849528025374,0.7365188598632812,0.7365188598632812,7.034558802843094e-05,1.4088489357862915e-05,0.34791427850723267,0.750166654586792,1.0,48
2667,0.3551580011844635,0.43612122535705566,1.0000485181808472,1.3338333368301392,0.38008546829223633,0.0126953125,0.010221391916275024,0.805131196975708,0.11542388051748276,2.329411268234253,219.33473205566406,0.06804874539375305,0.3850824534893036,7.1894755363464355,80.76923370361328,33.69522476196289,1.075571060180664,10.53201961517334,0.0012327395379543304,11.791666984558105,4.225196361541748,2.7907973849403356,0.4811886250972748,0.4811886250972748,0.00013324918108992279,3.153680193124396e-05,0.6067996025085449,0.3911285698413849,1.0,48
2683,0.32122212648391724,0.4786204993724823,1.000045657157898,1.385738730430603,0.4059557020664215,0.0078125,0.018254604190587997,2.3365893363952637,0.27651268243789673,7.73679780960083,434.3789367675781,0.04568839073181152,0.3116593360900879,6.7292399406433105,73.0625,50.34067153930664,1.4896245002746582,10.5248384475708,0.0013271716888993979,13.833333969116211,4.4780144691467285,3.0891668692755343,0.6234370470046997,0.6234370470046997,0.00011422517127357423,2.550799507359777e-05,0.33852747082710266,0.7788631319999695,1.0,48
2704,0.4654536247253418,0.6273247003555298,1.0000696182250977,3.456263780593872,0.31274157762527466,0.00244140625,0.03321615979075432,13.605339050292969,0.9691442251205444,39.320255279541016,1374.5592041015625,0.01712392456829548,0.1436956375837326,5.956296443939209,91.4000015258789,37.78497314453125,1.1691064834594727,10.518899917602539,0.00142496672924608,11.833333969116211,3.40240740776062,3.4779297468451373,0.6114629507064819,0.6114629507064819,5.423158290795982e-05,1.593917960114656e-05,0.3900214731693268,1.4172228574752808,1.0,48
2729,0.31392982602119446,0.3943958580493927,1.0000416040420532,1.344413161277771,0.5574585199356079,0.00634765625,0.009776431135833263,1.5401638746261597,0.18785011768341064,6.765466690063477,884.6940307617188,0.03844451159238815,0.26602786779403687,6.571171760559082,71.23076629638672,35.237674713134766,0.8343951106071472,10.532369613647461,0.001167467562481761,12.229166984558105,3.278599739074707,3.7299969256721397,0.5410557985305786,0.5410557985305786,8.390424045501277e-05,2.559148626748123e-05,0.29974016547203064,0.4171277582645416,1.0,48
2898,0.3472455143928528,0.44874000549316406,1.0000042915344238,1.6027333736419678,0.47916433215141296,0.01025390625,0.015115814283490181,1.474151849746704,0.19521622359752655,4.678698539733887,321.24566650390625,0.057165034115314484,0.3546927869319916,7.076211452484131,82.04762268066406,34.670616149902344,0.7779634594917297,10.524438858032227,0.001174132339656353,8.375,3.0480124950408936,2.747692139106771,0.5687814950942993,0.5687814950942993,4.3219733925070614e-05,1.4179644556442119e-05,0.4073663055896759,0.6211221814155579,1.0,48
2931,0.5545162558555603,0.6245120167732239,1.000036358833313,2.495002031326294,0.29382872581481934,0.00537109375,0.011768098920583725,2.1910059452056885,0.23373593389987946,6.88621711730957,697.2793579101562,0.03342986851930618,0.24896889925003052,6.15959358215332,68.63636016845703,45.655006408691406,1.2299612760543823,10.513928413391113,0.0013418581802397966,11.333333969116211,4.458499431610107,2.5419615091447403,0.5614523887634277,0.5614523887634277,0.00010552567982813343,2.3668429526599812e-05,0.403799444437027,0.5021055340766907,1.0,48
2940,0.3592045307159424,0.4110559821128845,1.0000572204589844,1.788417935371399,0.4070242643356323,0.01025390625,0.00894116796553135,0.8719767332077026,0.13454319536685944,4.35295295715332,609.1425170898438,0.057165034115314484,0.3278909921646118,6.938737392425537,77.0952377319336,46.577144622802734,1.2015841007232666,10.509916305541992,0.0014213580871000886,13.0,4.476807117462158,2.9038552767336943,0.6180738210678101,0.6180738210678101,0.00013256822421681136,2.961222595532332e-05,0.3126670718193054,0.3762011229991913,1.0,48
3572,0.41583338379859924,0.5983033776283264,1.0000309944152832,1.828370213508606,0.3820340633392334,0.0048828125,0.017993515357375145,3.6850719451904297,0.39253970980644226,11.046775817871094,668.1508178710938,0.03085736557841301,0.22046683728694916,6.365500450134277,75.4000015258789,35.216575622558594,0.9137169718742371,10.536582946777344,0.0012061219895258546,7.083333492279053,3.529989004135132,2.006616299346901,0.5210926532745361,0.5210926532745361,8.689775131642818e-05,2.4617003330170038e-05,0.4437378942966461,0.7677233815193176,1.0,48
3609,0.4376954138278961,0.5407576560974121,1.0000840425491333,1.5409337282180786,0.32739391922950745,0.0029296875,0.008672511205077171,2.960217237472534,0.20605117082595825,7.21582555770874,871.525390625,0.020013848319649696,0.18977975845336914,6.063502311706543,90.83333587646484,38.31330490112305,1.539566159248352,10.518396377563477,0.0020181008148938417,20.95833396911621,5.627654075622559,3.7241688366490453,0.44377803802490234,0.44377803802490234,0.0002577449777163565,4.5799719349282553e-05,0.3039723336696625,0.3700271546840668,1.0,48
3843,0.4486527442932129,0.5132957696914673,1.0000070333480835,1.1404449939727783,0.48274004459381104,0.00830078125,0.006503369193524122,0.7834647297859192,0.08997757732868195,2.487978935241699,382.28070068359375,0.04803864285349846,0.332629919052124,6.638991832733154,59.882354736328125,37.62694549560547,1.0014467239379883,10.515307426452637,0.001289196778088808,18.27083396911621,7.0772247314453125,2.5816382320204427,0.35284334421157837,0.35284334421157837,0.0004619192040991038,6.526840971914233e-05,0.4340442419052124,0.27741149067878723,1.0,48
4206,0.39617106318473816,0.6461409330368042,1.0000431537628174,1.1108359098434448,0.5564963817596436,0.06201171875,0.12193255126476288,1.9662823677062988,0.6649225354194641,8.638115882873535,60.75325393676758,0.23246733844280243,0.5811060667037964,8.041190147399902,74.031494140625,53.45077896118164,1.6537889242172241,10.488825798034668,0.001639148686081171,13.145833969116211,4.586515426635742,2.8661920254560007,0.6187341809272766,0.6187341809272766,0.00010084805398946628,2.1987946052447913e-05,0.28996291756629944,1.9959588050842285,1.0,48
4458,0.42417001724243164,0.5790463089942932,1.0000299215316772,1.6616806983947754,0.34044843912124634,0.00341796875,0.01186672318726778,3.4718642234802246,0.23673057556152344,6.196740627288818,527.011962890625,0.02282176911830902,0.2289983183145523,6.1107892990112305,85.71428680419922,36.232662200927734,0.8902609944343567,10.5252685546875,0.0012480671284720302,11.104166984558105,3.822841167449951,2.9046895931902683,0.5710281133651733,0.5710281133651733,7.041994103929028e-05,1.842083878730853e-05,0.44244951009750366,0.5063135027885437,1.0,48
4539,0.3507893979549408,0.4378127455711365,1.000050663948059,1.1234157085418701,0.5163273811340332,0.00634765625,0.0079816784709692,1.2574213743209839,0.12860798835754395,3.7743301391601562,489.2718811035156,0.03844451159238815,0.29466623067855835,6.717175006866455,77.0,44.128639221191406,1.1404119729995728,10.515036582946777,0.0013788186479359865,9.395833969116211,3.903196334838867,2.4072153022842855,0.6633927822113037,0.6633927822113037,0.00010527189442655072,2.6970688924155717e-05,0.3270206153392792,0.34055161476135254,1.0,48
4575,0.4762433171272278,0.6167548894882202,1.000062108039856,0.9805488586425781,0.5296581387519836,0.0517578125,0.03609388321638107,0.6973610520362854,0.21332916617393494,3.0012290477752686,73.82073974609375,0.2036588490009308,0.5611288547515869,7.990406036376953,71.81131744384766,26.02122688293457,0.5492757558822632,10.532217025756836,0.0011009364388883114,13.4375,2.926651954650879,4.591423976032273,0.4684706926345825,0.4684706926345825,6.183647201396525e-05,2.112874122404976e-05,0.2824661433696747,0.6631858944892883,1.0,48
