feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,stab_signed,stab_abs,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
49,0.46061983704566956,0.5075934529304504,1.0000554323196411,1.3055983781814575,0.40569621324539185,0.009765625,0.01105227880179882,1.1317533254623413,0.14722712337970734,4.427458763122559,471.55023193359375,0.05492175742983818,0.35066285729408264,7.018289089202881,79.9000015258789,29.958751678466797,0.6648026704788208,10.534355163574219,0.0011657439172267914,17.041667938232422,7.247359752655029,2.351431210307311,0.3145197629928589,0.3145197629928589,0.00041396659798920155,5.71196424003032e-05,0.4246273934841156,0.4590611159801483,1.0,48
126,0.4339897334575653,0.5369232296943665,1.000056505203247,2.184908866882324,0.3063611388206482,0.0029296875,0.005290818866342306,1.805932879447937,0.13834528625011444,5.39556360244751,1207.5086669921875,0.020013848319649696,0.17618611454963684,5.941590309143066,80.0,49.57696533203125,1.3388164043426514,10.522846221923828,0.001355583779513836,14.875,4.2483625411987305,3.5013490069963136,0.6108546257019043,0.6108546257019043,0.00011583730520214885,2.726634175076792e-05,0.3187907040119171,0.22574160993099213,1.0,48
186,0.3227296769618988,0.3896539807319641,1.0000590085983276,0.8947510719299316,0.603386640548706,0.02734375,0.015938300639390945,0.5828863978385925,0.12857729196548462,2.23063588142395,145.8197021484375,0.1253839135169983,0.4813019037246704,7.632038116455078,70.51786041259766,36.719512939453125,0.8257938623428345,10.526604652404785,0.0011558674741536379,12.083333969116211,3.273668050765991,3.691068778148779,0.5876336097717285,0.5876336097717285,6.273733015405014e-05,1.9164230761798896e-05,0.2180221974849701,0.4169253408908844,1.0,48
321,0.5554981231689453,0.6520383954048157,1.0000534057617188,2.02223801612854,0.3274998664855957,0.00244140625,0.009235532023012638,3.7828738689422607,0.19973568618297577,5.708457946777344,581.0026245117188,0.01712392456829548,0.2011873573064804,5.7861528396606445,76.4000015258789,42.08195114135742,1.4131370782852173,10.49218463897705,0.0018213423900306225,14.645833969116211,3.641299247741699,4.02214510053739,0.5269079804420471,0.5269079804420471,0.00010760738223325461,2.9551919415706507e-05,0.3403911888599396,0.39404937624931335,1.0,48
371,0.48827263712882996,0.5287736058235168,1.000035047531128,1.3969169855117798,0.40873050689697266,0.015625,0.01653897948563099,1.0584946870803833,0.17908243834972382,3.7996299266815186,210.01475524902344,0.08048483729362488,0.3994578719139099,7.301706314086914,78.09375,32.720436096191406,0.6830572485923767,10.52725601196289,0.0011151210637763143,20.08333396911621,7.739265441894531,2.594992263018956,0.30634579062461853,0.30634579062461853,0.0004511374863795936,5.8292029028304944e-05,0.4159178137779236,0.6165348887443542,1.0,48
372,0.4543975293636322,0.5332961678504944,1.0000320672988892,0.8855603933334351,0.5713434219360352,0.04638671875,0.03329674154520035,0.7178076505661011,0.19283418357372284,3.130570650100708,70.11775207519531,0.18773546814918518,0.5585079193115234,8.050586700439453,80.4000015258789,26.401182174682617,0.632702112197876,10.529497146606445,0.0012349756434559822,17.64583396911621,6.804780006408691,2.5931527435958204,0.28237420320510864,0.28237420320510864,0.0003165210655424744,4.651451843839654e-05,0.38890063762664795,0.556548535823822,1.0,48
503,0.36198779940605164,0.620281994342804,1.0000519752502441,2.5534989833831787,0.3798238933086395,0.0166015625,0.039371900260448456,2.3715779781341553,0.3560727536678314,5.792791366577148,136.58770751953125,0.08450048416852951,0.43790403008461,6.887158393859863,92.05882263183594,39.83533477783203,1.0958515405654907,10.55136489868164,0.0011336449533700943,9.729166984558105,3.8948256969451904,2.4979723655436525,0.5224756598472595,0.5280576348304749,9.721225069370121e-05,2.495933271682835e-05,0.3745367228984833,1.189026951789856,1.0,48
598,0.39924636483192444,0.588839054107666,1.000046968460083,2.208515167236328,0.3630470335483551,0.00244140625,0.004154224880039692,1.7015705108642578,0.10216261446475983,3.829655647277832,1050.1180419921875,0.01712392456829548,0.18223349750041962,6.0301313400268555,102.0,41.700565338134766,0.9816619157791138,10.52552604675293,0.0012257024645805359,9.270833969116211,4.006649971008301,2.313861708175253,0.6640560030937195,0.6640560030937195,8.17288164398633e-05,2.0398292046288425e-05,0.3343866467475891,0.17724691331386566,1.0,48
638,0.4339107573032379,0.5022024512290955,1.0000234842300415,1.2410838603973389,0.45234590768814087,0.03466796875,0.03929031640291214,1.1333318948745728,0.28270795941352844,3.8433897495269775,94.42857360839844,0.15061156451702118,0.5058014392852783,7.799237251281738,84.32394409179688,29.78896713256836,0.9489341974258423,10.517671585083008,0.0015738510992377996,17.791667938232422,7.28668212890625,2.441669280897574,0.29839858412742615,0.29839858412742615,0.00030277861515060067,4.1552329219077e-05,0.42179879546165466,0.910214364528656,1.0,48
661,0.39056017994880676,0.6154675483703613,1.0000513792037964,1.4026907682418823,0.4828881621360779,0.0078125,0.016877515241503716,2.1603219509124756,0.27985724806785583,8.299736022949219,510.8919677734375,0.04568839073181152,0.29152441024780273,6.856884479522705,80.0,36.75946807861328,1.5279591083526611,10.525221824645996,0.0017769397236406803,11.6875,4.145098686218262,2.8195951065442593,0.5087772011756897,0.5087772011756897,0.0001320938899880275,3.186748969537011e-05,0.3375806510448456,0.72010737657547,1.0,48
