feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,stab_signed,stab_abs,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
507,0.38641127943992615,0.5125128030776978,0.9999999403953552,1.174342393875122,0.5903092622756958,0.015625,0.006649610586464405,0.4255750775337219,0.056572843343019485,0.5835201740264893,86.3935317993164,0.08048483729362488,0.12831783294677734,4.519040584564209,50.5,82.10780334472656,1.7331793308258057,10.52508544921875,0.0011053906055167317,10.25,48.109092712402344,0.21305743716981412,0.7586845755577087,0.7586845755577087,0.006528235971927643,0.00013569650979694577,0.27953028678894043,0.07092917710542679,1.0,12
1378,0.4030759036540985,0.6364818811416626,1.0,2.38986873626709,0.380959689617157,0.015625,0.0020800717175006866,0.13312458992004395,0.01813373900949955,0.19173872470855713,93.98123931884766,0.08048483729362488,0.12217850238084793,4.83823299407959,66.5,95.66455841064453,2.856904983520508,10.517105102539062,0.0014700668398290873,11.083333969116211,34.91748046875,0.31741505449859936,0.8368436694145203,0.8368436694145203,0.008634278550744057,0.00024727667725048735,0.13467085361480713,0.022187432274222374,1.0,12
2387,0.4276331961154938,0.6947840452194214,1.0,2.0289220809936523,0.4094608426094055,0.0078125,0.008932762779295444,1.143393635749817,0.10106267780065536,1.143393635749817,123.00865173339844,0.04568839073181152,-0.0,4.219507694244385,68.0,96.60572814941406,3.0358381271362305,10.485142707824707,0.0017682304605841637,13.583333969116211,38.37154769897461,0.3539949462590805,0.8699018955230713,0.8699018955230713,0.005830112844705582,0.00015193843336535506,0.17047351598739624,0.09528280049562454,1.0,12
5572,0.42794227600097656,0.5584666728973389,1.0,0.7684100270271301,0.7531639933586121,0.0234375,0.00287603959441185,0.12271102517843246,0.020421942695975304,0.19816231727600098,68.08512878417969,0.11113139986991882,0.20718103647232056,5.47355842590332,85.66666412353516,73.75470733642578,1.975959300994873,10.53404426574707,0.001181319821625948,5.583333492279053,31.98037338256836,0.17458625087774976,0.8724767565727234,0.8724767565727234,0.005422675050795078,0.0001695625934140971,0.3573717474937439,0.030677756294608116,1.0,12
8740,0.2685777544975281,0.32474666833877563,1.0,1.3915376663208008,0.7048752903938293,0.0078125,0.0014415415935218334,0.18451732397079468,0.016309181228280067,0.18451732397079468,123.0075454711914,0.04568839073181152,-0.0,4.499809741973877,90.0,82.56195068359375,3.2800650596618652,10.514985084533691,0.001834603608585894,9.5,28.579254150390625,0.33240895464537734,0.8414689898490906,0.8414689898490906,0.005781462416052818,0.0002022957766359637,0.11010580509901047,0.015376443974673748,1.0,12
10055,0.28040939569473267,0.3274819850921631,1.0,1.1562644243240356,0.7483792901039124,0.0078125,0.013922165147960186,1.7820371389389038,0.15751132369041443,1.7820371389389038,123.00787353515625,0.04568839073181152,-0.0,3.970292091369629,53.0,82.15764617919922,2.486659049987793,10.511284828186035,0.0015674429014325142,12.333333969116211,33.36671829223633,0.36962981667542644,0.8404914736747742,0.8404914736747742,0.005196775309741497,0.00015574727075851492,0.1418481469154358,0.14850309491157532,1.0,12
16480,0.3598562180995941,0.44117894768714905,1.0,0.9328453540802002,0.7049977779388428,0.03125,0.008558729663491249,0.27387934923171997,0.06236434727907181,0.5664031505584717,61.81023406982422,0.13906079530715942,0.19925440847873688,5.56773567199707,77.5,101.67027282714844,4.125880718231201,10.422643661499023,0.002524405485019088,6.75,26.792865753173828,0.25193273685854534,0.7756432294845581,0.7756432294845581,0.006246274337172508,0.00023313199836046903,0.1773412674665451,0.09129311889410019,1.0,12
20667,0.40687280893325806,0.4974655210971832,1.0,0.5812211036682129,0.7925518751144409,0.0078125,0.00011216010898351669,0.014356493949890137,0.0012689467985183,0.014356493949890137,123.0082015991211,0.04568839073181152,-0.0,4.653960704803467,105.0,82.4149169921875,1.6538982391357422,10.536555290222168,0.0010655951919034123,5.833333492279053,27.41143798828125,0.21280654785950354,0.9090652465820312,0.9090652465820312,0.00391089404001832,0.00014267380063255129,0.16602936387062073,0.0011963745346292853,1.0,12
21136,0.4614531993865967,0.5808997750282288,1.0,2.250352382659912,0.3741757273674011,0.0078125,0.004958657547831535,0.6347081661224365,0.05610080435872078,0.6347081661224365,123.0079116821289,0.04568839073181152,-0.0,4.043051719665527,57.0,107.9623031616211,3.4302802085876465,10.50825309753418,0.0016585406847298145,11.25,31.979454040527344,0.35178836956456694,0.8474235534667969,0.8474235534667969,0.007960270158946514,0.00024891826315637955,0.1701531559228897,0.05289234593510628,1.0,12
26719,0.20971417427062988,0.27549728751182556,1.0,0.8683813214302063,0.8831527233123779,0.0234375,0.002293407917022705,0.09785207360982895,0.017284637317061424,0.17110669612884521,74.91517639160156,0.11113139986991882,0.18856452405452728,5.372776985168457,77.33333587646484,86.41385650634766,3.1433913707733154,10.523847579956055,0.0017152272630482912,9.5,31.866744995117188,0.2981164219462792,0.9219111204147339,0.9219111204147339,0.002614295808598399,8.2038369723001e-05,0.1965515911579132,0.024463018402457237,1.0,12
