feature,crowding,crowd_max,dec_norm,enc_norm,enc_dec_cos,frequency,act_mag,act_mean_firing,act_std,act_max,act_kurtosis,bin_entropy,act_entropy,coact_entropy,coact_count,logit_l2,logit_linf,logit_entropy,logit_top10_mass,collateral_raw,effect_l2,collateral_ctilde,collateral_raw_nodense,collateral_ctilde_nodense,resid_delta_norm,resid_reconstruction_norm_ratio,stab_signed,stab_abs,stab_anti_frac,effect_pc1_ratio,kl_mean,kl_per_effect,effect_cv,ctx_mean_act,intervention_value,n_ctx
126,0.3971406817436218,0.4564843773841858,0.9999999403953552,1.4469830989837646,0.5252593159675598,0.009765625,0.005864354781806469,0.6005099415779114,0.09392973780632019,3.054150104522705,642.8326416015625,0.05492175742983818,0.3156740665435791,6.554227352142334,73.30000305175781,169.51275634765625,8.603974342346191,10.203840255737305,0.0050710709765553474,40.16666793823242,59.41405487060547,0.6760465687613593,31.375,0.5280737034873164,3.127185344696045,0.8850588798522949,0.735720157623291,0.735720157623291,0.0,0.3953459858894348,0.03637653589248657,0.0006122547260170415,0.4572010934352875,0.2462475746870041,1.745818853378296,48
223,0.5500428080558777,0.7056220769882202,1.0,0.7507638335227966,0.6549824476242065,0.00927734375,0.0028523108921945095,0.3074491024017334,0.03808970749378204,0.913124144077301,342.4960632324219,0.05265381559729576,0.3451736867427826,6.69476842880249,71.2631607055664,77.00659942626953,2.29451322555542,10.528626441955566,0.0012210661079734564,13.6875,32.932003021240234,0.4156291370134895,11.625,0.35300008897036095,1.138256549835205,0.6418460607528687,0.8870055079460144,0.8870055079460144,0.0,0.2951647639274597,0.004300978034734726,0.0001306017745308324,0.2817874848842621,0.11900054663419724,0.8560764789581299,48
284,0.3058057725429535,0.42315077781677246,1.0,0.7764350771903992,0.7006055116653442,0.02490234375,0.003333969507366419,0.13388176262378693,0.02642257697880268,0.3880637288093567,106.62073516845703,0.11654888093471527,0.476826012134552,7.183524131774902,79.66666412353516,97.29232025146484,3.1106767654418945,10.463662147521973,0.001798134413547814,3.1875,13.851146697998047,0.23012535114940674,1.5833333730697632,0.11431063481231495,0.6002990007400513,0.8215832114219666,0.8456394076347351,0.8456394076347351,0.0,0.451838880777359,0.0010152023751288652,7.329374213780137e-05,0.3697953522205353,0.08745425194501877,0.3413994312286377,48
486,0.39887735247612,0.5394905805587769,1.0,1.1521222591400146,0.664055585861206,0.02001953125,0.003707065712660551,0.1851724535226822,0.03404298797249794,0.7285072207450867,176.24208068847656,0.09811511635780334,0.4424766004085541,7.103082656860352,69.65853881835938,81.36784362792969,1.901536226272583,10.50585651397705,0.0012961442116647959,5.708333492279053,14.223943710327148,0.40131862193193224,2.0,0.1406079804113567,0.7139058113098145,0.7841760516166687,0.7998781204223633,0.7998781204223633,0.0,0.3281758427619934,0.000999770942144096,7.028788652442033e-05,0.3949643671512604,0.11446162313222885,0.43915218114852905,48
506,0.5356070399284363,0.667957067489624,1.0,1.887632966041565,0.4374640882015228,0.00537109375,0.001227706205099821,0.22857657074928284,0.02719808928668499,1.0275568962097168,1081.100830078125,0.03342986851930618,0.23172138631343842,6.064304828643799,64.54545593261719,99.90543365478516,4.452057361602783,10.374926567077637,0.0031037195585668087,11.5,25.53302574157715,0.45039707051913563,8.916666984558105,0.34922092944692745,1.046230435371399,0.7713041305541992,0.7542012929916382,0.7542012929916382,0.0,0.38689717650413513,0.0051985010504722595,0.00020359909949768304,0.3725486993789673,0.052382126450538635,0.7948009967803955,48
507,0.38641127943992615,0.5125128030776978,0.9999999403953552,1.1743422746658325,0.5903093814849854,0.013671875,0.005005348939448595,0.3661055266857147,0.06584049761295319,1.9712475538253784,492.6988525390625,0.07226333767175674,0.36838147044181824,6.630892753601074,56.75,82.10780334472656,1.7331788539886475,10.52508544921875,0.0011053907219320536,22.25,52.56146240234375,0.42331394483374796,16.916667938232422,0.3218454579045282,1.9766995906829834,0.7649599313735962,0.7868824005126953,0.7868824005126953,0.0,0.41840508580207825,0.010936647653579712,0.00020807350388735198,0.38357383012771606,0.19378481805324554,1.1634572744369507,48
516,0.4385647475719452,0.5362486243247986,1.0,0.5958173274993896,0.7502241134643555,0.0302734375,0.003907819278538227,0.12908409535884857,0.028762327507138252,0.4344422221183777,103.82534790039062,0.13569138944149017,0.49854764342308044,7.308859825134277,70.48387145996094,76.70452880859375,2.3837056159973145,10.4574613571167,0.001972125843167305,1.6041667461395264,8.276586532592773,0.19381984805984948,0.2708333432674408,0.03272283106975136,0.4932020604610443,0.8339390158653259,0.7736020088195801,0.7736020088195801,0.0,0.4751567244529724,0.0005816579796373844,7.027752040579409e-05,0.4614816904067993,0.09231986850500107,0.34739288687705994,48
668,0.4167118966579437,0.49322062730789185,0.9999999403953552,0.6549992561340332,0.7109930515289307,0.05126953125,0.006767600774765015,0.13200044631958008,0.039861228317022324,0.543915331363678,73.8601303100586,0.20223647356033325,0.5603039860725403,7.397939682006836,79.30476379394531,69.789794921875,1.659989356994629,10.529838562011719,0.0011265040375292301,0.6875,7.285719871520996,0.09436267262260908,0.3541666865348816,0.04861107650229127,0.38898205757141113,0.7578481435775757,0.7732995748519897,0.7732995748519897,0.0,0.19595967233181,0.0005994491511955857,8.227727128461084e-05,0.21110878884792328,0.11862514168024063,0.3698960542678833,48
835,0.3513922691345215,0.4526571035385132,0.9999999403953552,1.6628966331481934,0.5084258913993835,0.0029296875,0.0004365040804259479,0.1489933878183365,0.009438314475119114,0.26083528995513916,551.720947265625,0.020013848319649696,0.2030934989452362,5.655332565307617,58.5,97.76055145263672,3.0646886825561523,10.505596160888672,0.0015609179390594363,0.75,8.77396011352539,0.08548021525525794,0.3125,0.03561675635635748,0.3957195281982422,0.6872617602348328,0.7706855535507202,0.7706855535507202,0.0,0.28384390473365784,0.00041699790745042264,4.752676118647234e-05,0.35351186990737915,0.01862417347729206,0.24995790421962738,48
849,0.41135159134864807,0.5396222472190857,1.0,1.0726418495178223,0.6123852729797363,0.00390625,0.0006402861326932907,0.16391324996948242,0.012274607084691525,0.30583155155181885,463.8414306640625,0.02555946074426174,0.23645325005054474,6.067176818847656,76.875,102.89286041259766,3.0132973194122314,10.51217269897461,0.0014800253557041287,1.1458333730697632,12.781364440917969,0.08964875209293233,0.75,0.05867918115316196,0.530263364315033,0.574615478515625,0.8193630576133728,0.8193630576133728,0.0,0.18951904773712158,0.0007825173670426011,6.122330444825082e-05,0.2293986678123474,0.02731887437403202,0.2976264953613281,48
